EP, 07, 2010080412, 01, CARQ, -24, 159N,  932W,  15,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2010080412, 01, CARQ, -18, 156N,  935W,  15,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2010080412, 01, CARQ, -12, 153N,  938W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 229,   4, 
EP, 07, 2010080412, 01, CARQ,  -6, 151N,  941W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2010080412, 01, CARQ,   0, 150N,  945W,  20, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1010,  120,  50,   0,   0,   E,   0,   X, 255,   4,     INVEST, S, 
EP, 07, 2010080412, 01, CARQ,   0, 150N,  945W,  20, 1008, LO,  50, NEQ,    0,    0,    0,    0, 1010,  120,  50,   0,   0,   E,   0,   X, 255,   4,     INVEST, S, 
EP, 07, 2010080412, 01, CARQ,   0, 150N,  945W,  20, 1008, LO,  64, NEQ,    0,    0,    0,    0, 1010,  120,  50,   0,   0,   E,   0,   X, 255,   4,     INVEST, S, 
EP, 07, 2010080412, 03,  CMC,   0, 142N,  951W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,   6, 140N,  963W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  12, 139N,  971W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  18, 138N,  979W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  24, 133N,  989W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  30, 132N,  996W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  36, 133N, 1002W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  42, 139N, 1010W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  48, 144N, 1020W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  54, 150N, 1031W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  60, 159N, 1049W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  66, 161N, 1061W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  72, 167N, 1075W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  78, 169N, 1090W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  84, 168N, 1100W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  90, 168N, 1110W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC,  96, 166N, 1120W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 102, 160N, 1130W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 108, 159N, 1133W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 114, 159N, 1139W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 120, 156N, 1140W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 126, 159N, 1141W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 132, 159N, 1144W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 138, 161N, 1148W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  CMC, 144, 160N, 1149W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03,  NGX,   0, 151N,  937W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,   0, 144N,  950W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,   6, 138N,  956W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  12, 134N,  967W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  18, 133N,  977W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  24, 135N,  987W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  30, 138N,  998W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  36, 143N, 1008W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  42, 145N, 1020W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  48, 147N, 1031W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  54, 148N, 1041W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  60, 151N, 1052W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  66, 152N, 1058W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  72, 156N, 1068W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  78, 157N, 1075W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  84, 160N, 1081W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  90, 161N, 1088W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN,  96, 162N, 1093W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN, 102, 163N, 1100W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN, 108, 163N, 1105W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN, 114, 161N, 1109W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AEMN, 120, 160N, 1113W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,   0, 142N,  952W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,   6, 137N,  957W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  12, 132N,  969W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  18, 132N,  981W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  24, 136N,  990W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  30, 138N, 1001W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  36, 144N, 1012W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  42, 149N, 1022W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  48, 151N, 1035W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  54, 149N, 1043W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  60, 152N, 1059W,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  66, 153N, 1063W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  72, 153N, 1075W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  78, 157N, 1080W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  84, 159N, 1084W,  12, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2010080412, 03, AP01,  90, 158N, 1091W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
