EP, B3, 2010082106, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082106, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  12, 140N,  932W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  24, 140N,  939W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  36, 137N,  954W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  48, 136N,  971W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  72, 143N,  986W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC,  96, 156N,  996W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, GPCC, 120, 158N, 1023W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  12, 140N,  932W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  24, 140N,  939W,  68,   76,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  36, 137N,  954W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  48, 136N,  971W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  72, 143N,  986W,  68,  208,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN,  96, 156N,  996W,  68,  270,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082112, 03, TVCN, 120, 158N, 1023W,  68,  301,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  12, 140N,  935W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  24, 138N,  945W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  36, 134N,  956W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  48, 132N,  966W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  72, 142N,  973W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC,  96, 156N,  985W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, GPCC, 120, 170N, 1005W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  12, 140N,  935W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  24, 138N,  945W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  36, 134N,  956W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  48, 132N,  966W,  68,  106,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  72, 142N,  973W,  68,  174,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN,  96, 156N,  985W,  68,  235,   ,   0,    ,    0,    0,    0,    0, 
EP, B3, 2010082118, 03, TVCN, 120, 170N, 1005W,  68,  286,   ,   0,    ,    0,    0,    0,    0, 
