EP, B5, 2010090212,   , BEST,   0, 142N,  935W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, B5, 2010090218,   , BEST,   0, 144N,  937W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, B5, 2010090300,   , BEST,   0, 145N,  938W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, B5, 2010090306,   , BEST,   0, 147N,  939W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, B5, 2010090312,   , BEST,   0, 148N,  940W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, B5, 2010090318,   , BEST,   0, 149N,  941W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1009,  125,  45,  40,   0,   E,   0,    ,   0,   0,     INVEST, M, 
