CP, 01, 2010122012, 03, GPCC,  72, 360N, 1633W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, GPCC,  96,   0N,    0W,  68,  279,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, GPCC, 120,   0N,    0W,  68,  366,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, TVCN,  12, 235N, 1757W,  68,   46,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, TVCN,  24, 268N, 1741W,  68,   79,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, TVCN,  36, 306N, 1728W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, TVCN,  48, 341N, 1709W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122012, 03, TVCN,  72, 360N, 1633W,  68,  334,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  12, 252N, 1747W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  24, 286N, 1733W,  68,   80,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  36, 323N, 1720W,  68,  111,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  48, 353N, 1715W,  68,  143,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  72,   0N,    0W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC,  96,   0N,    0W,  68,  279,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, GPCC, 120,   0N,    0W,  68,  366,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, TVCN,  12, 252N, 1747W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, TVCN,  24, 286N, 1733W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, TVCN,  36, 323N, 1720W,  68,  109,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122018, 03, TVCN,  48, 353N, 1715W,  68,  182,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  12, 268N, 1733W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  24, 301N, 1720W,  68,   80,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  36, 335N, 1707W,  68,  111,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  48,   0N,    0W,  68,  143,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  72,   0N,    0W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC,  96,   0N,    0W,  68,  279,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, GPCC, 120,   0N,    0W,  68,  366,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, TVCN,  12, 268N, 1733W,  68,   38,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, TVCN,  24, 301N, 1720W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122100, 03, TVCN,  36, 335N, 1707W,  68,   95,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  12, 285N, 1726W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  24, 317N, 1718W,  68,   80,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  36, 342N, 1703W,  68,  111,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  48, 345N, 1669W,  68,  143,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  72,   0N,    0W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC,  96,   0N,    0W,  68,  279,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, GPCC, 120,   0N,    0W,  68,  366,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, TVCN,  12, 285N, 1726W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, TVCN,  24, 317N, 1718W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, TVCN,  36, 342N, 1703W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
CP, 01, 2010122106, 03, TVCN,  48, 345N, 1669W,  68,  195,   ,   0,    ,    0,    0,    0,    0, 
