AL, B2, 2010090912, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091000, 03, TVCX,   0, 123N,  610W,  70,    0,   ,  45, AAA,    0,    0,    0,    0, 
AL, B2, 2010091000, 03, TVCX,  12, 127N,  614W,  70,   47,   ,  54, AAA,   46,   49,    2,    0, 
AL, B2, 2010091000, 03, TVCX,  24, 132N,  621W,  70,   87,   ,  61, AAA,   80,   97,    5,   -1, 
AL, B2, 2010091000, 03, TVCX,  36, 138N,  630W,  70,  129,   ,  60, AAA,   98,  170,    8,   -5, 
AL, B2, 2010091000, 03, TVCX,  48, 159N,  656W,  70,  123,   ,  64, AAA,  107,  142,   13,  -10, 
AL, B2, 2010091000, 03, TVCX,  72, 175N,  700W,  70,  164,   ,  75, AAA,  152,  178,   20,  -19, 
AL, B2, 2010091000, 03, TVCX,  96, 191N,  736W,  70,  242,   ,  66, AAA,  221,  266,   18,  -32, 
AL, B2, 2010091000, 03, TVCX, 120, 208N,  778W,  70,  303,   ,  78, AAA,  253,  363,    0,  -65, 
AL, B2, 2010091006, 03, GPCC,  12, 128N,  606W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC,  24, 136N,  620W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC,  36, 143N,  638W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC,  48, 151N,  659W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC,  72, 161N,  697W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC,  96, 172N,  732W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, GPCC, 120, 184N,  807W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  12, 128N,  606W,  68,   49,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  24, 136N,  620W,  68,   77,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  36, 143N,  638W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  48, 151N,  659W,  68,  123,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  72, 161N,  697W,  68,  191,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN,  96, 172N,  732W,  68,  284,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCN, 120, 184N,  807W,  68,  180,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCX,   0, 122N,  600W,  70,    0,   ,  26, AAA,    0,    0,    0,    0, 
AL, B2, 2010091006, 03, TVCX,  12, 128N,  606W,  70,   45,   ,  52, AAA,   45,   46,    2,    0, 
AL, B2, 2010091006, 03, TVCX,  24, 136N,  619W,  70,   72,   ,  65, AAA,   71,   74,    5,   -1, 
AL, B2, 2010091006, 03, TVCX,  36, 145N,  638W,  70,   92,   ,  69, AAA,   87,   99,    8,   -5, 
AL, B2, 2010091006, 03, TVCX,  48, 155N,  658W,  70,  125,   ,  69, AAA,  108,  146,   13,  -10, 
AL, B2, 2010091006, 03, TVCX,  72, 168N,  695W,  70,  186,   ,  78, AAA,  154,  226,   20,  -19, 
AL, B2, 2010091006, 03, TVCX,  96, 180N,  729W,  70,  265,   ,  65, AAA,  229,  308,   18,  -32, 
AL, B2, 2010091006, 03, TVCX, 120, 195N,  807W,  70,  233,   ,  89, AAA,  179,  303,    0,  -65, 
AL, B2, 2010091012, 03, GPCC,  12, 135N,  613W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC,  24, 142N,  630W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC,  36, 149N,  653W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC,  48, 160N,  669W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC,  72, 171N,  710W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC,  96, 191N,  744W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, GPCC, 120, 211N,  779W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  12, 135N,  613W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  24, 142N,  630W,  68,   77,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  36, 149N,  653W,  68,  112,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  48, 160N,  669W,  68,  116,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  72, 171N,  710W,  68,  177,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN,  96, 191N,  744W,  68,  252,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCN, 120, 211N,  779W,  68,  318,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCX,   0, 128N,  602W,  70,    0,   ,  53, AAA,    0,    0,    0,    0, 
AL, B2, 2010091012, 03, TVCX,  12, 135N,  613W,  70,   42,   ,  63, AAA,   41,   44,    2,    0, 
AL, B2, 2010091012, 03, TVCX,  24, 143N,  630W,  70,   73,   ,  71, AAA,   69,   78,    5,   -1, 
AL, B2, 2010091012, 03, TVCX,  36, 151N,  652W,  70,  100,   ,  65, AAA,   95,  106,    8,   -5, 
AL, B2, 2010091012, 03, TVCX,  48, 164N,  667W,  70,  119,   ,  68, AAA,  107,  133,   13,  -10, 
AL, B2, 2010091012, 03, TVCX,  72, 177N,  708W,  70,  166,   ,  69, AAA,  162,  171,   20,  -19, 
AL, B2, 2010091012, 03, TVCX,  96, 199N,  739W,  70,  220,   ,  58, AAA,  246,  198,   18,  -32, 
AL, B2, 2010091012, 03, TVCX, 120, 221N,  774W,  70,  279,   ,  64, AAA,  310,  253,    0,  -65, 
AL, B2, 2010091018, 03, GPCC,  12, 137N,  619W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC,  24, 146N,  634W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC,  36, 158N,  650W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, TVCN,  12, 137N,  619W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, TVCN,  24, 146N,  634W,  68,   76,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, TVCN,  36, 158N,  650W,  68,   95,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, TVCX,   0, 132N,  604W,  70,    0,   ,  76, AAA,    0,    0,    0,    0, 
AL, B2, 2010091018, 03, TVCX,  12, 138N,  619W,  70,   47,   ,  65, AAA,   38,   59,    2,    0, 
AL, B2, 2010091018, 03, TVCX,  24, 147N,  634W,  70,   77,   ,  56, AAA,   64,   94,    5,   -1, 
AL, B2, 2010091018, 03, TVCX,  36, 161N,  650W,  70,   96,   ,  91, AAA,   70,  135,    8,   -5, 
AL, B2, 2010091100, 03, GPCC,  12, 144N,  636W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC,  24, 152N,  660W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC,  36, 158N,  684W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC,  48, 161N,  714W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC,  72, 174N,  745W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC,  96, 192N,  776W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, GPCC, 120, 205N,  816W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  12, 144N,  636W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  24, 152N,  660W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  36, 158N,  684W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  48, 161N,  714W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  72, 174N,  745W,  68,  197,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN,  96, 192N,  776W,  68,  318,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCN, 120, 205N,  816W,  68,  430,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCX,   0, 134N,  611W,  70,    0,   ,  67, AAA,    0,    0,    0,    0, 
AL, B2, 2010091100, 03, TVCX,  12, 144N,  636W,  70,   45,   ,  70, AAA,   40,   53,    2,    0, 
AL, B2, 2010091100, 03, TVCX,  24, 153N,  660W,  70,   75,   ,  74, AAA,   63,   90,    5,   -1, 
AL, B2, 2010091100, 03, TVCX,  36, 161N,  684W,  70,   96,   ,  83, AAA,   76,  123,    8,   -5, 
AL, B2, 2010091100, 03, TVCX,  48, 165N,  713W,  70,  127,   ,  79, AAA,   91,  177,   13,  -10, 
AL, B2, 2010091100, 03, TVCX,  72, 180N,  743W,  70,  181,   ,  69, AAA,  165,  201,   20,  -19, 
AL, B2, 2010091100, 03, TVCX,  96, 200N,  771W,  70,  269,   ,  61, AAA,  285,  254,   18,  -32, 
AL, B2, 2010091100, 03, TVCX, 120, 215N,  813W,  70,  359,   ,  74, AAA,  314,  411,    0,  -65, 
AL, B2, 2010091106, 03, GPCC,  12, 148N,  655W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC,  24, 153N,  679W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC,  36, 156N,  703W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC,  48, 163N,  720W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC,  72, 174N,  755W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC,  96, 188N,  798W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, GPCC, 120, 199N,  842W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  12, 148N,  655W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  24, 153N,  679W,  68,   62,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  36, 156N,  703W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  48, 163N,  720W,  68,  124,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  72, 174N,  755W,  68,  201,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN,  96, 188N,  798W,  68,  306,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCN, 120, 199N,  842W,  68,  412,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCX,   0, 138N,  629W,  70,    0,   ,  66, AAA,    0,    0,    0,    0, 
AL, B2, 2010091106, 03, TVCX,  12, 148N,  655W,  70,   44,   ,  74, AAA,   39,   50,    2,    0, 
AL, B2, 2010091106, 03, TVCX,  24, 154N,  679W,  70,   63,   ,  81, AAA,   63,   64,    5,   -1, 
AL, B2, 2010091106, 03, TVCX,  36, 158N,  703W,  70,   90,   ,  78, AAA,   78,  106,    8,   -5, 
AL, B2, 2010091106, 03, TVCX,  48, 167N,  718W,  70,  131,   ,  68, AAA,   96,  179,   13,  -10, 
AL, B2, 2010091106, 03, TVCX,  72, 181N,  753W,  70,  190,   ,  72, AAA,  154,  234,   20,  -19, 
AL, B2, 2010091106, 03, TVCX,  96, 196N,  796W,  70,  274,   ,  75, AAA,  233,  325,   18,  -32, 
AL, B2, 2010091106, 03, TVCX, 120, 208N,  839W,  70,  350,   ,  77, AAA,  274,  448,    0,  -65, 
AL, B2, 2010091112, 03, GPCC,  12, 148N,  660W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC,  24, 153N,  686W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC,  36, 157N,  711W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC,  48, 164N,  726W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC,  72, 176N,  768W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC,  96, 189N,  814W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, GPCC, 120, 198N,  855W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  12, 148N,  660W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  24, 153N,  686W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  36, 157N,  711W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  48, 164N,  726W,  68,  125,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  72, 176N,  768W,  68,  171,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN,  96, 189N,  814W,  68,  254,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCN, 120, 198N,  855W,  68,  337,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCX,   0, 140N,  636W,  70,    0,   ,  69, AAA,    0,    0,    0,    0, 
AL, B2, 2010091112, 03, TVCX,  12, 148N,  660W,  70,   43,   ,  75, AAA,   41,   47,    2,    0, 
AL, B2, 2010091112, 03, TVCX,  24, 154N,  686W,  70,   69,   ,  80, AAA,   65,   74,    5,   -1, 
AL, B2, 2010091112, 03, TVCX,  36, 159N,  710W,  70,  103,   ,  76, AAA,   83,  129,    8,   -5, 
AL, B2, 2010091112, 03, TVCX,  48, 167N,  724W,  70,  125,   ,  69, AAA,  109,  143,   13,  -10, 
AL, B2, 2010091112, 03, TVCX,  72, 182N,  766W,  70,  160,   ,  74, AAA,  155,  166,   20,  -19, 
AL, B2, 2010091112, 03, TVCX,  96, 196N,  812W,  70,  231,   ,  76, AAA,  223,  241,   18,  -32, 
AL, B2, 2010091112, 03, TVCX, 120, 209N,  853W,  70,  307,   ,  79, AAA,  254,  373,    0,  -65, 
AL, B2, 2010091118, 03, GPCC,  12, 151N,  684W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC,  24, 156N,  712W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC,  36, 159N,  735W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC,  48, 164N,  740W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC,  72, 181N,  778W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC,  96, 196N,  819W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, GPCC, 120, 206N,  855W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  12, 151N,  684W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  24, 156N,  712W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  36, 159N,  735W,  68,  113,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  48, 164N,  740W,  68,  149,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  72, 181N,  778W,  68,  219,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN,  96, 196N,  819W,  68,  326,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCN, 120, 206N,  855W,  68,  432,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCX,   0, 146N,  657W,  70,    0,   ,  80, AAA,    0,    0,    0,    0, 
AL, B2, 2010091118, 03, TVCX,  12, 151N,  684W,  70,   40,   ,  79, AAA,   40,   41,    2,    0, 
AL, B2, 2010091118, 03, TVCX,  24, 157N,  712W,  70,   74,   ,  82, AAA,   64,   87,    5,   -1, 
AL, B2, 2010091118, 03, TVCX,  36, 161N,  735W,  70,  107,   ,  70, AAA,   80,  144,    8,   -5, 
AL, B2, 2010091118, 03, TVCX,  48, 167N,  738W,  70,  136,   ,  52, AAA,  130,  144,   13,  -10, 
AL, B2, 2010091118, 03, TVCX,  72, 187N,  776W,  70,  196,   ,  69, AAA,  172,  223,   20,  -19, 
AL, B2, 2010091118, 03, TVCX,  96, 204N,  816W,  70,  287,   ,  71, AAA,  240,  343,   18,  -32, 
AL, B2, 2010091118, 03, TVCX, 120, 217N,  853W,  70,  367,   ,  80, AAA,  248,  545,    0,  -65, 
AL, B2, 2010091200, 03, GPCC,  12, 158N,  702W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC,  24, 161N,  730W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC,  36, 164N,  750W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC,  48, 170N,  767W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC,  72, 178N,  807W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC,  96, 189N,  881W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, GPCC, 120, 205N,  926W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  12, 158N,  702W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  24, 161N,  730W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  36, 164N,  750W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  48, 170N,  767W,  68,  127,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  72, 178N,  807W,  68,  232,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN,  96, 189N,  881W,  68,  185,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCN, 120, 205N,  926W,  68,  253,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCX,   0, 152N,  675W,  70,    0,   ,  75, AAA,    0,    0,    0,    0, 
AL, B2, 2010091200, 03, TVCX,  12, 158N,  702W,  70,   43,   ,  82, AAA,   40,   46,    2,    0, 
AL, B2, 2010091200, 03, TVCX,  24, 162N,  730W,  70,   71,   ,  83, AAA,   65,   80,    5,   -1, 
AL, B2, 2010091200, 03, TVCX,  36, 166N,  750W,  70,   96,   ,  78, AAA,   73,  129,    8,   -5, 
AL, B2, 2010091200, 03, TVCX,  48, 174N,  766W,  70,  132,   ,  72, AAA,   94,  185,   13,  -10, 
AL, B2, 2010091200, 03, TVCX,  72, 184N,  806W,  70,  210,   ,  82, AAA,  143,  310,   20,  -19, 
AL, B2, 2010091200, 03, TVCX,  96, 197N,  880W,  70,  147,   ,  76, AAA,  201,  109,   18,  -32, 
AL, B2, 2010091200, 03, TVCX, 120, 215N,  922W,  70,  177,   ,  71, AAA,  284,  111,    0,  -65, 
AL, B2, 2010091206, 03, GPCC,  12, 163N,  720W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC,  24, 165N,  745W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC,  36, 169N,  764W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC,  48, 175N,  780W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC,  72, 189N,  820W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC,  96, 197N,  865W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, GPCC, 120, 200N,  900W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, TVCN,  12, 163N,  720W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, TVCN,  24, 165N,  745W,  68,   70,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, TVCN,  36, 169N,  764W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, B2, 2010091206, 03, TVCN,  48, 175N,  780W,  68,  157,   ,   0,    ,    0,    0,    0,    0, 
