AL, 07, 2010082312, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082312, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082318, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  12, 134N,  227W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  24, 142N,  258W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  36, 148N,  287W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  48, 156N,  315W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  72, 174N,  381W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC,  96, 207N,  424W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 07, 2010082400, 03, GPCC, 120, 217N,  464W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
