AL, 01, 2010062112, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062112, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  12, 140N,  693W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  24, 146N,  698W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  36, 149N,  708W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, TVCN,  12, 140N,  693W,  68,   81,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, TVCN,  24, 146N,  698W,  68,  138,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2010062118, 03, TVCN,  36, 149N,  708W,  68,  170,   ,   0,    ,    0,    0,    0,    0, 
