AL, A8, 2010072200, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072200, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  12, 209N,  954W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  24, 217N,  966W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  36, 223N,  979W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  48, 224N,  992W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  72, 226N,  998W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCN,  12, 209N,  954W,  68,   48,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCN,  24, 217N,  966W,  68,   77,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCN,  36, 223N,  979W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCN,  48, 224N,  992W,  68,  106,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCN,  72, 226N,  998W,  68,  157,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCX,   0, 205N,  942W,  70,    0,   ,  79, AAA,    0,    0,    0,    0, 
AL, A8, 2010072206, 03, TVCX,  12, 209N,  954W,  70,   45,   ,  66, AAA,   41,   50,    2,    0, 
AL, A8, 2010072206, 03, TVCX,  24, 217N,  966W,  70,   74,   ,  61, AAA,   64,   87,    5,   -1, 
AL, A8, 2010072206, 03, TVCX,  36, 225N,  979W,  70,   93,   ,  75, AAA,   66,  131,    8,   -5, 
AL, A8, 2010072206, 03, TVCX,  48, 227N,  994W,  70,  113,   , 124, AAA,   83,  156,   13,  -10, 
AL, A8, 2010072206, 03, TVCX,  72, 232N,  998W,  70,  174,   ,  91, AAA,  114,  267,   20,  -19, 
AL, A8, 2010072212, 03, GPCC,  12, 213N,  960W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC,  24, 221N,  974W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC,  36, 223N,  987W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC,  48, 222N,  995W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC,  72, 226N,  980W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCN,  12, 213N,  960W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCN,  24, 221N,  974W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCN,  36, 223N,  987W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCN,  48, 222N,  995W,  68,  104,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCN,  72, 226N,  980W,  68,  132,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCX,   0, 207N,  949W,  70,    0,   ,  62, AAA,    0,    0,    0,    0, 
AL, A8, 2010072212, 03, TVCX,  12, 213N,  960W,  70,   42,   ,  61, AAA,   39,   48,    2,    0, 
AL, A8, 2010072212, 03, TVCX,  24, 221N,  974W,  70,   71,   ,  73, AAA,   60,   84,    5,   -1, 
AL, A8, 2010072212, 03, TVCX,  36, 225N,  987W,  70,   93,   ,  78, AAA,   65,  135,    8,   -5, 
AL, A8, 2010072212, 03, TVCX,  48, 226N,  996W,  70,  113,   , 103, AAA,   83,  155,   13,  -10, 
AL, A8, 2010072212, 03, TVCX,  72, 220N,  977W,  70,  140,   , 297, AAA,  123,  161,   20,  -19, 
AL, A8, 2010072218, 03, GPCC,  12, 211N,  969W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC,  24, 215N,  981W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC,  36, 221N,  992W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC,  48, 224N,  988W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC,  72, 219N,  990W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, TVCN,  12, 211N,  969W,  68,   45,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, TVCN,  24, 215N,  981W,  68,   85,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, TVCN,  36, 221N,  992W,  68,  121,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, TVCN,  48, 224N,  988W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A8, 2010072218, 03, TVCN,  72, 219N,  990W,  68,  145,   ,   0,    ,    0,    0,    0,    0, 
