AL, D0, 2010102112, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102200, 03, TVCX,  48, 190N,  287W,  70,   91,   ,  32, AAA,  106,   78,   13,  -10, 
AL, D0, 2010102200, 03, TVCX,  72, 219N,  300W,  70,  150,   ,  16, AAA,  162,  139,   20,  -19, 
AL, D0, 2010102200, 03, TVCX,  96, 240N,  303W,  70,  203,   ,  14, AAA,  202,  206,   18,  -32, 
AL, D0, 2010102200, 03, TVCX, 120, 266N,  315W,  70,  307,   ,  47, AAA,  189,  501,    0,  -65, 
AL, D0, 2010102206, 03, GPCC,  12, 136N,  250W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC,  24, 154N,  263W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC,  36, 171N,  277W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC,  48, 189N,  287W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC,  72, 218N,  300W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC,  96, 235N,  314W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, GPCC, 120, 246N,  338W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  12, 136N,  250W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  24, 154N,  263W,  68,   53,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  36, 171N,  277W,  68,   80,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  48, 189N,  287W,  68,   96,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  72, 218N,  300W,  68,  154,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN,  96, 235N,  314W,  68,  222,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCN, 120, 246N,  338W,  68,  301,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCX,   0, 115N,  242W,  70,    0,   ,  14, AAA,    0,    0,    0,    0, 
AL, D0, 2010102206, 03, TVCX,  12, 136N,  250W,  70,   39,   ,  28, AAA,   36,   44,    2,    0, 
AL, D0, 2010102206, 03, TVCX,  24, 154N,  262W,  70,   61,   ,  38, AAA,   55,   68,    5,   -1, 
AL, D0, 2010102206, 03, TVCX,  36, 172N,  275W,  70,   82,   ,  33, AAA,   85,   80,    8,   -5, 
AL, D0, 2010102206, 03, TVCX,  48, 191N,  283W,  70,  102,   ,  29, AAA,  111,   95,   13,  -10, 
AL, D0, 2010102206, 03, TVCX,  72, 220N,  293W,  70,  147,   ,  23, AAA,  183,  118,   20,  -19, 
AL, D0, 2010102206, 03, TVCX,  96, 241N,  309W,  70,  232,   ,  56, AAA,  231,  233,   18,  -32, 
AL, D0, 2010102206, 03, TVCX, 120, 256N,  335W,  70,  373,   ,  74, AAA,  173,  806,    0,  -65, 
AL, D0, 2010102212, 03, GPCC,  12, 146N,  257W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC,  24, 164N,  271W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC,  36, 179N,  291W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC,  48, 193N,  313W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC,  72, 212N,  324W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC,  96, 234N,  338W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, GPCC, 120, 256N,  366W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  12, 146N,  257W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  24, 164N,  271W,  68,   66,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  36, 179N,  291W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  48, 193N,  313W,  68,  154,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  72, 212N,  324W,  68,  181,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN,  96, 234N,  338W,  68,  209,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCN, 120, 256N,  366W,  68,  265,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCX,   0, 126N,  247W,  70,    0,   ,  20, AAA,    0,    0,    0,    0, 
AL, D0, 2010102212, 03, TVCX,  12, 146N,  256W,  70,   39,   ,  32, AAA,   38,   40,    2,    0, 
AL, D0, 2010102212, 03, TVCX,  24, 165N,  271W,  70,   67,   ,  46, AAA,   63,   73,    5,   -1, 
AL, D0, 2010102212, 03, TVCX,  36, 181N,  290W,  70,  102,   ,  56, AAA,   95,  110,    8,   -5, 
AL, D0, 2010102212, 03, TVCX,  48, 195N,  309W,  70,  140,   ,  28, AAA,  141,  141,   13,  -10, 
AL, D0, 2010102212, 03, TVCX,  72, 216N,  318W,  70,  145,   ,  35, AAA,  201,  105,   20,  -19, 
AL, D0, 2010102212, 03, TVCX,  96, 239N,  330W,  70,  200,   ,  33, AAA,  241,  167,   18,  -32, 
AL, D0, 2010102212, 03, TVCX, 120, 267N,  365W,  70,  316,   ,  84, AAA,  190,  528,    0,  -65, 
AL, D0, 2010102218, 03, GPCC,  12, 157N,  260W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC,  24, 173N,  275W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC,  36, 187N,  293W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC,  48, 200N,  309W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC,  72, 226N,  331W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC,  96, 255N,  337W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, GPCC, 120, 270N,  365W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  12, 157N,  260W,  68,   39,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  24, 173N,  275W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  36, 187N,  293W,  68,  104,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  48, 200N,  309W,  68,  127,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  72, 226N,  331W,  68,  193,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN,  96, 255N,  337W,  68,  219,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCN, 120, 270N,  365W,  68,  262,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCX,   0, 138N,  251W,  70,    0,   ,  18, AAA,    0,    0,    0,    0, 
AL, D0, 2010102218, 03, TVCX,  12, 157N,  260W,  70,   41,   ,  33, AAA,   37,   47,    2,    0, 
AL, D0, 2010102218, 03, TVCX,  24, 174N,  274W,  70,   69,   ,  48, AAA,   66,   74,    5,   -1, 
AL, D0, 2010102218, 03, TVCX,  36, 189N,  291W,  70,   91,   ,  52, AAA,  103,   82,    8,   -5, 
AL, D0, 2010102218, 03, TVCX,  48, 203N,  306W,  70,  110,   ,  45, AAA,  136,   90,   13,  -10, 
AL, D0, 2010102218, 03, TVCX,  72, 232N,  327W,  70,  169,   ,  63, AAA,  203,  142,   20,  -19, 
AL, D0, 2010102218, 03, TVCX,  96, 262N,  332W,  70,  231,   ,  57, AAA,  205,  262,   18,  -32, 
AL, D0, 2010102218, 03, TVCX, 120, 280N,  360W,  70,  323,   ,  67, AAA,  184,  571,    0,  -65, 
AL, D0, 2010102300, 03, GPCC,  12, 175N,  263W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC,  24, 190N,  279W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC,  36, 202N,  296W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC,  48, 217N,  313W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC,  72, 243N,  334W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC,  96, 264N,  359W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, GPCC, 120, 287N,  373W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  12, 175N,  263W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  24, 190N,  279W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  36, 202N,  296W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  48, 217N,  313W,  68,  109,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  72, 243N,  334W,  68,  174,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN,  96, 264N,  359W,  68,  215,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCN, 120, 287N,  373W,  68,  200,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCX,   0, 155N,  254W,  70,    0,   ,  16, AAA,    0,    0,    0,    0, 
AL, D0, 2010102300, 03, TVCX,  12, 175N,  263W,  70,   42,   ,  35, AAA,   39,   47,    2,    0, 
AL, D0, 2010102300, 03, TVCX,  24, 190N,  278W,  70,   67,   ,  51, AAA,   64,   72,    5,   -1, 
AL, D0, 2010102300, 03, TVCX,  36, 204N,  294W,  70,   85,   ,  52, AAA,   90,   81,    8,   -5, 
AL, D0, 2010102300, 03, TVCX,  48, 219N,  310W,  70,  108,   ,  43, AAA,  120,   99,   13,  -10, 
AL, D0, 2010102300, 03, TVCX,  72, 247N,  328W,  70,  147,   ,  44, AAA,  195,  112,   20,  -19, 
AL, D0, 2010102300, 03, TVCX,  96, 267N,  350W,  70,  195,   ,  22, AAA,  250,  153,   18,  -32, 
AL, D0, 2010102300, 03, TVCX, 120, 297N,  370W,  70,  262,   ,  75, AAA,  198,  348,    0,  -65, 
AL, D0, 2010102306, 03, GPCC,  12, 165N,  279W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC,  24, 179N,  298W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC,  36, 195N,  315W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC,  48, 208N,  324W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC,  72, 236N,  347W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC,  96, 252N,  376W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, GPCC, 120, 263N,  406W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  12, 165N,  279W,  68,   59,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  24, 179N,  298W,  68,   95,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  36, 195N,  315W,  68,  121,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  48, 208N,  324W,  68,  135,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  72, 236N,  347W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN,  96, 252N,  376W,  68,  239,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCN, 120, 263N,  406W,  68,  304,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCX,   0, 152N,  262W,  70,    0,   ,  52, AAA,    0,    0,    0,    0, 
AL, D0, 2010102306, 03, TVCX,  12, 165N,  279W,  70,   51,   ,  54, AAA,   49,   54,    2,    0, 
AL, D0, 2010102306, 03, TVCX,  24, 179N,  298W,  70,   87,   ,  51, AAA,   78,   98,    5,   -1, 
AL, D0, 2010102306, 03, TVCX,  36, 196N,  313W,  70,  112,   ,  38, AAA,  101,  126,    8,   -5, 
AL, D0, 2010102306, 03, TVCX,  48, 211N,  320W,  70,  131,   ,  33, AAA,  129,  135,   13,  -10, 
AL, D0, 2010102306, 03, TVCX,  72, 242N,  343W,  70,  177,   ,  54, AAA,  181,  175,   20,  -19, 
AL, D0, 2010102306, 03, TVCX,  96, 259N,  372W,  70,  216,   ,  63, AAA,  239,  196,   18,  -32, 
AL, D0, 2010102306, 03, TVCX, 120, 274N,  404W,  70,  291,   ,  78, AAA,  263,  322,    0,  -65, 
AL, D0, 2010102312, 03, GPCC,  12, 187N,  292W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC,  24, 201N,  310W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC,  36, 216N,  324W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC,  48, 232N,  335W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC,  72, 255N,  360W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC,  96, 269N,  389W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, GPCC, 120, 281N,  419W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  12, 187N,  292W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  24, 201N,  310W,  68,   88,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  36, 216N,  324W,  68,  113,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  48, 232N,  335W,  68,  132,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  72, 255N,  360W,  68,  190,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN,  96, 269N,  389W,  68,  235,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCN, 120, 281N,  419W,  68,  312,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCX,   0, 174N,  276W,  70,    0,   ,  48, AAA,    0,    0,    0,    0, 
AL, D0, 2010102312, 03, TVCX,  12, 188N,  292W,  70,   50,   ,  52, AAA,   45,   55,    2,    0, 
AL, D0, 2010102312, 03, TVCX,  24, 202N,  310W,  70,   83,   ,  49, AAA,   73,   95,    5,   -1, 
AL, D0, 2010102312, 03, TVCX,  36, 217N,  322W,  70,  105,   ,  38, AAA,   99,  113,    8,   -5, 
AL, D0, 2010102312, 03, TVCX,  48, 234N,  332W,  70,  129,   ,  35, AAA,  123,  137,   13,  -10, 
AL, D0, 2010102312, 03, TVCX,  72, 261N,  356W,  70,  175,   ,  61, AAA,  181,  170,   20,  -19, 
AL, D0, 2010102312, 03, TVCX,  96, 277N,  386W,  70,  211,   ,  66, AAA,  240,  187,   18,  -32, 
AL, D0, 2010102312, 03, TVCX, 120, 291N,  414W,  70,  285,   ,  67, AAA,  305,  268,    0,  -65, 
AL, D0, 2010102318, 03, GPCC,  12, 202N,  313W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC,  24, 220N,  330W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC,  36, 238N,  342W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC,  48, 255N,  352W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC,  72, 277N,  380W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC,  96, 297N,  390W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, GPCC, 120, 305N,  388W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  12, 202N,  313W,  68,   49,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  24, 220N,  330W,  68,   80,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  36, 238N,  342W,  68,  110,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  48, 255N,  352W,  68,  135,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  72, 277N,  380W,  68,  200,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN,  96, 297N,  390W,  68,  240,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCN, 120, 305N,  388W,  68,  279,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCX,   0, 185N,  297W,  70,    0,   ,  41, AAA,    0,    0,    0,    0, 
AL, D0, 2010102318, 03, TVCX,  12, 202N,  312W,  70,   47,   ,  44, AAA,   38,   60,    2,    0, 
AL, D0, 2010102318, 03, TVCX,  24, 220N,  330W,  70,   78,   ,  39, AAA,   67,   91,    5,   -1, 
AL, D0, 2010102318, 03, TVCX,  36, 239N,  340W,  70,  100,   ,  32, AAA,  101,  101,    8,   -5, 
AL, D0, 2010102318, 03, TVCX,  48, 257N,  350W,  70,  123,   ,  38, AAA,  132,  115,   13,  -10, 
AL, D0, 2010102318, 03, TVCX,  72, 283N,  377W,  70,  167,   ,  60, AAA,  206,  136,   20,  -19, 
AL, D0, 2010102318, 03, TVCX,  96, 296N,  381W,  70,  219,   , 348, AAA,  261,  185,   18,  -32, 
AL, D0, 2010102318, 03, TVCX, 120, 296N,  382W,  70,  293,   , 299, AAA,  258,  333,    0,  -65, 
AL, D0, 2010102400, 03, GPCC,  12, 210N,  331W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC,  24, 230N,  345W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC,  36, 251N,  355W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC,  48, 267N,  366W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC,  72, 285N,  387W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC,  96, 297N,  392W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, GPCC, 120, 302N,  390W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  12, 210N,  331W,  68,   52,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  24, 230N,  345W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  36, 251N,  355W,  68,  126,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  48, 267N,  366W,  68,  154,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  72, 285N,  387W,  68,  214,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN,  96, 297N,  392W,  68,  249,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCN, 120, 302N,  390W,  68,  281,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCX,   0, 191N,  314W,  70,    0,   ,  45, AAA,    0,    0,    0,    0, 
AL, D0, 2010102400, 03, TVCX,  12, 210N,  331W,  70,   47,   ,  38, AAA,   46,   49,    2,    0, 
AL, D0, 2010102400, 03, TVCX,  24, 231N,  344W,  70,   75,   ,  29, AAA,   90,   63,    5,   -1, 
AL, D0, 2010102400, 03, TVCX,  36, 252N,  352W,  70,   97,   ,  29, AAA,  121,   79,    8,   -5, 
AL, D0, 2010102400, 03, TVCX,  48, 270N,  363W,  70,  123,   ,  41, AAA,  153,   99,   13,  -10, 
AL, D0, 2010102400, 03, TVCX,  72, 289N,  381W,  70,  164,   ,  46, AAA,  216,  125,   20,  -19, 
AL, D0, 2010102400, 03, TVCX,  96, 295N,  382W,  70,  218,   , 348, AAA,  269,  178,   18,  -32, 
AL, D0, 2010102400, 03, TVCX, 120, 300N,  378W,  70,  269,   , 351, AAA,  292,  248,    0,  -65, 
AL, D0, 2010102406, 03, GPCC,  12, 216N,  346W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102406, 03, GPCC,  24, 235N,  363W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D0, 2010102406, 03, GPCC,  36, 253N,  374W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
