AL, A1, 2010060118, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  12, 202N,  866W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, TVCN,  12, 202N,  866W,  68,   52,   ,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, TVCX,   0, 193N,  857W,  70,    0,   ,  47, AAA,    0,    0,    0,    0, 
AL, A1, 2010060200, 03, TVCX,  12, 202N,  866W,  70,   48,   ,  91, AAA,   43,   56,    2,    0, 
