AL, A1, 2010053118,   , BEST,   0, 185N,  865W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060100,   , BEST,   0, 187N,  863W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060106,   , BEST,   0, 189N,  861W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060112,   , BEST,   0, 190N,  860W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 
AL, A1, 2010060118,   , BEST,   0, 191N,  859W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1012,  150,   0,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, A1, 2010060200,   , BEST,   0, 193N,  857W,  25, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1012,  100,   0,   0,   0,   L,   0,    ,   0,   0,     INVEST, M, 
