EP, A1, 2010060100, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060100, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  12,  95N, 1187W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060112, 03, TVCN,  12,  95N, 1187W,  68,   50,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  12, 101N, 1187W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  24, 106N, 1198W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  36, 111N, 1210W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  48, 114N, 1222W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  72, 120N, 1252W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC,  96, 113N, 1282W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, GPCC, 120, 104N, 1317W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  12, 101N, 1187W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  24, 106N, 1198W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  36, 111N, 1210W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  48, 114N, 1222W,  68,  114,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  72, 120N, 1252W,  68,  160,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN,  96, 113N, 1282W,  68,  214,   ,   0,    ,    0,    0,    0,    0, 
EP, A1, 2010060118, 03, TVCN, 120, 104N, 1317W,  68,  290,   ,   0,    ,    0,    0,    0,    0, 
