AL, D4, 2010111218, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111218, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  12, 110N,  775W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  24, 111N,  784W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  36, 113N,  784W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  48, 118N,  785W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  72, 126N,  802W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC,  96, 149N,  820W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, GPCC, 120, 167N,  843W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  12, 110N,  775W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  24, 111N,  784W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  36, 113N,  784W,  68,   82,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  48, 118N,  785W,  68,   84,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  72, 126N,  802W,  68,  148,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN,  96, 149N,  820W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
AL, D4, 2010111300, 03, TVCN, 120, 167N,  843W,  68,  212,   ,   0,    ,    0,    0,    0,    0, 
