AL, 04, 2010080106, 01, CARQ, -24,  86N,  332W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2010080106, 01, CARQ, -18,  87N,  337W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2010080106, 01, CARQ, -12,  88N,  342W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 283,   5, 
AL, 04, 2010080106, 01, CARQ,  -6,  89N,  346W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2010080106, 01, CARQ,   0,  90N,  350W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  180,  50,   0,   0,   L,   0,   X, 280,   4,     INVEST, M, 
AL, 04, 2010080106, 01, CARQ,   0,  90N,  350W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  180,  50,   0,   0,   L,   0,   X, 280,   4,     INVEST, M, 
AL, 04, 2010080106, 01, CARQ,   0,  90N,  350W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  180,  50,   0,   0,   L,   0,   X, 280,   4,     INVEST, M, 
AL, 04, 2010080106, 03, AEMN,   0,  98N,  356W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,   6,  99N,  357W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  12, 101N,  358W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  18, 104N,  357W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  24, 107N,  364W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  30, 109N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  36, 116N,  401W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  42, 123N,  423W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AEMN,  48, 131N,  445W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP01,   0,  99N,  351W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP01,   6, 102N,  350W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP01,  12, 109N,  340W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP01,  18, 110N,  343W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP01,  24, 105N,  344W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,   0,  97N,  363W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,   6,  98N,  359W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,  12, 102N,  363W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,  18, 107N,  357W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,  24, 111N,  367W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,  30, 114N,  389W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP02,  36, 110N,  411W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,   0,  99N,  362W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,   6, 105N,  359W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  12, 111N,  351W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  18, 113N,  334W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  24, 120N,  344W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  30, 120N,  371W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  36, 115N,  399W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  42, 111N,  423W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP03,  48, 107N,  441W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,   0,  98N,  346W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,   6,  97N,  356W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,  12,  92N,  371W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,  18,  94N,  383W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,  24,  90N,  397W,  11, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP04,  30,  91N,  408W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP05,   0,  98N,  352W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP05,   6, 102N,  353W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP05,  12, 109N,  350W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP05,  18, 117N,  347W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, AP05,  24, 127N,  360W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
