EP, C9, 2010111712,   , BEST,   0, 125N, 1117W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, C9, 2010111718,   , BEST,   0, 124N, 1114W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, C9, 2010111800,   , BEST,   0, 121N, 1114W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, C9, 2010111806,   , BEST,   0, 119N, 1117W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 
