EP, A6, 2010071118, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071118, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  12, 125N,  945W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  24, 131N,  963W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  36, 136N,  978W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  48, 144N,  994W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  72, 150N, 1030W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC,  96, 153N, 1071W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, GPCC, 120, 158N, 1107W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  12, 125N,  945W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  24, 131N,  963W,  68,   88,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  36, 136N,  978W,  68,  132,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  48, 144N,  994W,  68,  191,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  72, 150N, 1030W,  68,  219,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN,  96, 153N, 1071W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071200, 03, TVCN, 120, 158N, 1107W,  68,  307,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  12, 134N,  966W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  24, 139N,  983W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  36, 142N,  999W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  48, 143N, 1012W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  72, 126N, 1040W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, TVCN,  12, 134N,  966W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, TVCN,  24, 139N,  983W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, TVCN,  36, 142N,  999W,  68,  148,   ,   0,    ,    0,    0,    0,    0, 
EP, A6, 2010071212, 03, TVCN,  48, 143N, 1012W,  68,  219,   ,   0,    ,    0,    0,    0,    0, 
