AL, 14, 2010091812, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091812, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  12, 136N,  297W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  24, 144N,  311W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  36, 153N,  319W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  48, 160N,  327W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  72, 166N,  339W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC,  96, 169N,  359W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, GPCC, 120, 177N,  396W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN,  12, 136N,  297W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN,  24, 144N,  311W,  68,   65,   ,   0,    ,    0,    0,    0,    0, 
