EP, A8, 2010073106,   , BEST,   0, 153N, 1103W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 
EP, A8, 2010073112,   , BEST,   0, 159N, 1111W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 
EP, A8, 2010073118,   , BEST,   0, 164N, 1118W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 
EP, A8, 2010080100,   , BEST,   0, 171N, 1125W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 
EP, A8, 2010080106,   , BEST,   0, 181N, 1135W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
