AL, A2, 2010061218, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061312, 03, TVCX,  72, 142N,  468W,  70,  156,   ,  75, AAA,  161,  153,   20,  -19, 
AL, A2, 2010061312, 03, TVCX,  96, 155N,  522W,  70,  199,   ,  79, AAA,  212,  188,   18,  -32, 
AL, A2, 2010061312, 03, TVCX, 120, 169N,  567W,  70,  252,   ,  71, AAA,  215,  298,    0,  -65, 
AL, A2, 2010061318, 03, GPCC,  12,  85N,  371W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC,  24, 100N,  387W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC,  36, 112N,  408W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC,  48, 122N,  433W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC,  72, 137N,  484W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC,  96, 148N,  535W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, GPCC, 120, 159N,  591W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  12,  85N,  371W,  68,   45,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  24, 100N,  387W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  36, 112N,  408W,  68,  106,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  48, 122N,  433W,  68,  127,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  72, 137N,  484W,  68,  174,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN,  96, 148N,  535W,  68,  224,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCN, 120, 159N,  591W,  68,  273,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCX,   0,  70N,  355W,  70,    0,   ,  45, AAA,    0,    0,    0,    0, 
AL, A2, 2010061318, 03, TVCX,  12,  85N,  370W,  70,   45,   ,  47, AAA,   40,   52,    2,    0, 
AL, A2, 2010061318, 03, TVCX,  24, 100N,  387W,  70,   75,   ,  54, AAA,   62,   92,    5,   -1, 
AL, A2, 2010061318, 03, TVCX,  36, 115N,  408W,  70,  106,   ,  65, AAA,   77,  148,    8,   -5, 
AL, A2, 2010061318, 03, TVCX,  48, 126N,  431W,  70,  134,   ,  72, AAA,   89,  204,   13,  -10, 
AL, A2, 2010061318, 03, TVCX,  72, 143N,  482W,  70,  173,   ,  76, AAA,  153,  198,   20,  -19, 
AL, A2, 2010061318, 03, TVCX,  96, 156N,  534W,  70,  217,   ,  79, AAA,  204,  232,   18,  -32, 
AL, A2, 2010061318, 03, TVCX, 120, 170N,  589W,  70,  282,   ,  79, AAA,  197,  403,    0,  -65, 
AL, A2, 2010061400, 03, GPCC,  12, 100N,  390W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC,  24, 113N,  410W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC,  36, 122N,  435W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC,  48, 134N,  450W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC,  72, 145N,  498W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC,  96, 155N,  546W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, GPCC, 120, 168N,  595W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  12, 100N,  390W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  24, 113N,  410W,  68,   82,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  36, 122N,  435W,  68,  126,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  48, 134N,  450W,  68,  143,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  72, 145N,  498W,  68,  190,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN,  96, 155N,  546W,  68,  235,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCN, 120, 168N,  595W,  68,  278,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCX,   0,  84N,  376W,  70,    0,   ,  33, AAA,    0,    0,    0,    0, 
AL, A2, 2010061400, 03, TVCX,  12, 100N,  390W,  70,   43,   ,  48, AAA,   39,   49,    2,    0, 
AL, A2, 2010061400, 03, TVCX,  24, 114N,  410W,  70,   78,   ,  66, AAA,   67,   92,    5,   -1, 
AL, A2, 2010061400, 03, TVCX,  36, 124N,  435W,  70,  114,   ,  62, AAA,  100,  130,    8,   -5, 
AL, A2, 2010061400, 03, TVCX,  48, 138N,  449W,  70,  144,   ,  65, AAA,   93,  224,   13,  -10, 
AL, A2, 2010061400, 03, TVCX,  72, 151N,  496W,  70,  184,   ,  79, AAA,  165,  205,   20,  -19, 
AL, A2, 2010061400, 03, TVCX,  96, 163N,  544W,  70,  223,   ,  77, AAA,  222,  224,   18,  -32, 
AL, A2, 2010061400, 03, TVCX, 120, 178N,  592W,  70,  260,   ,  74, AAA,  227,  300,    0,  -65, 
AL, A2, 2010061412, 03, GPCC,  12, 111N,  418W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC,  24, 125N,  442W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC,  36, 136N,  469W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC,  48, 145N,  497W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC,  72, 148N,  557W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC,  96, 169N,  599W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, GPCC, 120, 184N,  639W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  12, 111N,  418W,  68,   49,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  24, 125N,  442W,  68,   79,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  36, 136N,  469W,  68,  101,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  48, 145N,  497W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  72, 148N,  557W,  68,  153,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN,  96, 169N,  599W,  68,  196,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCN, 120, 184N,  639W,  68,  239,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCX,   0,  97N,  399W,  70,    0,   ,  51, AAA,    0,    0,    0,    0, 
AL, A2, 2010061412, 03, TVCX,  12, 111N,  418W,  70,   45,   ,  57, AAA,   43,   47,    2,    0, 
AL, A2, 2010061412, 03, TVCX,  24, 126N,  442W,  70,   72,   ,  64, AAA,   73,   72,    5,   -1, 
AL, A2, 2010061412, 03, TVCX,  36, 138N,  469W,  70,   93,   ,  69, AAA,   95,   93,    8,   -5, 
AL, A2, 2010061412, 03, TVCX,  48, 150N,  497W,  70,  116,   ,  88, AAA,  114,  118,   13,  -10, 
AL, A2, 2010061412, 03, TVCX,  72, 154N,  557W,  70,  140,   ,  85, AAA,  164,  120,   20,  -19, 
AL, A2, 2010061412, 03, TVCX,  96, 175N,  594W,  70,  180,   ,  54, AAA,  220,  148,   18,  -32, 
AL, A2, 2010061412, 03, TVCX, 120, 194N,  635W,  70,  240,   ,  68, AAA,  217,  266,    0,  -65, 
AL, A2, 2010061418, 03, GPCC,  12, 116N,  432W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC,  24, 127N,  460W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC,  36, 137N,  492W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC,  48, 144N,  522W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC,  72, 152N,  583W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCN,  12, 116N,  432W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCN,  24, 127N,  460W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCN,  36, 137N,  492W,  68,   95,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCN,  48, 144N,  522W,  68,  109,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCN,  72, 152N,  583W,  68,  127,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCX,   0, 104N,  409W,  70,    0,   ,  61, AAA,    0,    0,    0,    0, 
AL, A2, 2010061418, 03, TVCX,  12, 116N,  432W,  70,   44,   ,  66, AAA,   40,   49,    2,    0, 
AL, A2, 2010061418, 03, TVCX,  24, 128N,  460W,  70,   70,   ,  70, AAA,   65,   75,    5,   -1, 
AL, A2, 2010061418, 03, TVCX,  36, 140N,  491W,  70,   90,   ,  76, AAA,   90,   91,    8,   -5, 
AL, A2, 2010061418, 03, TVCX,  48, 148N,  521W,  70,  111,   ,  80, AAA,  111,  113,   13,  -10, 
AL, A2, 2010061418, 03, TVCX,  72, 158N,  583W,  70,  121,   ,  91, AAA,  149,  100,   20,  -19, 
AL, A2, 2010061500, 03, GPCC,  12, 124N,  448W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC,  24, 136N,  478W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC,  36, 147N,  509W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC,  48, 148N,  539W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC,  72, 160N,  597W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC,  96, 173N,  649W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, GPCC, 120, 176N,  698W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  12, 124N,  448W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  24, 136N,  478W,  68,   65,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  36, 147N,  509W,  68,   91,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  48, 148N,  539W,  68,   88,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  72, 160N,  597W,  68,  139,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN,  96, 173N,  649W,  68,  186,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCN, 120, 176N,  698W,  68,  257,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCX,   0, 113N,  421W,  70,    0,   ,  67, AAA,    0,    0,    0,    0, 
AL, A2, 2010061500, 03, TVCX,  12, 125N,  448W,  70,   43,   ,  68, AAA,   39,   48,    2,    0, 
AL, A2, 2010061500, 03, TVCX,  24, 137N,  478W,  70,   64,   ,  69, AAA,   64,   66,    5,   -1, 
AL, A2, 2010061500, 03, TVCX,  36, 149N,  509W,  70,   83,   ,  84, AAA,   87,   80,    8,   -5, 
AL, A2, 2010061500, 03, TVCX,  48, 153N,  538W,  70,  104,   ,  85, AAA,   91,  120,   13,  -10, 
AL, A2, 2010061500, 03, TVCX,  72, 167N,  595W,  70,  129,   ,  76, AAA,  152,  110,   20,  -19, 
AL, A2, 2010061500, 03, TVCX,  96, 181N,  647W,  70,  169,   ,  81, AAA,  202,  142,   18,  -32, 
AL, A2, 2010061500, 03, TVCX, 120, 187N,  698W,  70,  234,   ,  90, AAA,  235,  235,    0,  -65, 
AL, A2, 2010061512, 03, GPCC,  12, 136N,  465W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC,  24, 145N,  494W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC,  36, 154N,  523W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC,  48, 164N,  546W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC,  72, 171N,  601W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC,  96, 183N,  646W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, GPCC, 120, 185N,  692W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  12, 136N,  465W,  68,   45,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  24, 145N,  494W,  68,   70,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  36, 154N,  523W,  68,   95,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  48, 164N,  546W,  68,  102,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  72, 171N,  601W,  68,  130,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN,  96, 183N,  646W,  68,  172,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCN, 120, 185N,  692W,  68,  283,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCX,   0, 125N,  436W,  70,    0,   ,  68, AAA,    0,    0,    0,    0, 
AL, A2, 2010061512, 03, TVCX,  12, 136N,  465W,  70,   39,   ,  71, AAA,   45,   35,    2,    0, 
AL, A2, 2010061512, 03, TVCX,  24, 146N,  494W,  70,   64,   ,  73, AAA,   71,   58,    5,   -1, 
AL, A2, 2010061512, 03, TVCX,  36, 156N,  522W,  70,   85,   ,  70, AAA,   89,   82,    8,   -5, 
AL, A2, 2010061512, 03, TVCX,  48, 168N,  546W,  70,  102,   ,  88, AAA,  110,   96,   13,  -10, 
AL, A2, 2010061512, 03, TVCX,  72, 177N,  599W,  70,  109,   ,  73, AAA,  156,   77,   20,  -19, 
AL, A2, 2010061512, 03, TVCX,  96, 191N,  645W,  70,  146,   ,  82, AAA,  209,  103,   18,  -32, 
AL, A2, 2010061512, 03, TVCX, 120, 196N,  692W,  70,  216,   ,  91, AAA,  302,  155,    0,  -65, 
AL, A2, 2010061600, 03, GPCC,  12, 155N,  503W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC,  24, 163N,  531W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC,  36, 168N,  563W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC,  48, 173N,  592W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCN,  12, 155N,  503W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCN,  24, 163N,  531W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCN,  36, 168N,  563W,  68,   79,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCN,  48, 173N,  592W,  68,   78,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCX,   0, 141N,  475W,  70,    0,   ,  60, AAA,    0,    0,    0,    0, 
AL, A2, 2010061600, 03, TVCX,  12, 155N,  503W,  70,   37,   ,  69, AAA,   47,   31,    2,    0, 
AL, A2, 2010061600, 03, TVCX,  24, 164N,  530W,  70,   61,   ,  79, AAA,   69,   55,    5,   -1, 
AL, A2, 2010061600, 03, TVCX,  36, 170N,  563W,  70,   79,   ,  81, AAA,   79,   81,    8,   -5, 
AL, A2, 2010061600, 03, TVCX,  48, 177N,  592W,  70,   96,   ,  79, AAA,   86,  109,   13,  -10, 
AL, A2, 2010061612, 03, GPCC,  12, 153N,  536W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC,  24, 158N,  568W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC,  36, 158N,  601W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, TVCN,  12, 153N,  536W,  68,   35,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, TVCN,  24, 158N,  568W,  68,   60,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, TVCN,  36, 158N,  601W,  68,  102,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, TVCX,   0, 143N,  508W,  70,    0,   ,  64, AAA,    0,    0,    0,    0, 
AL, A2, 2010061612, 03, TVCX,  12, 154N,  536W,  70,   38,   ,  77, AAA,   37,   41,    2,    0, 
AL, A2, 2010061612, 03, TVCX,  24, 159N,  568W,  70,   66,   ,  89, AAA,   55,   79,    5,   -1, 
AL, A2, 2010061612, 03, TVCX,  36, 161N,  601W,  70,  101,   ,  91, AAA,   84,  122,    8,   -5, 
AL, A2, 2010061718, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061718, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061800, 03, TVCX,   0, 161N,  593W,  70,    0,   , 195, AAA,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  12, 169N,  628W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  24, 177N,  651W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  36, 182N,  670W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  48, 187N,  686W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  72, 213N,  717W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, A2, 2010061806, 03, GPCC,  96, 238N,  752W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
