EP, 09, 2010082106, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082106, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  12, 140N,  932W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  24, 140N,  939W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  36, 137N,  954W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  48, 136N,  971W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  72, 143N,  986W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC,  96, 156N,  996W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, GPCC, 120, 158N, 1023W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  12, 140N,  932W,  68,   47,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  24, 140N,  939W,  68,   76,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  36, 137N,  954W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  48, 136N,  971W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  72, 143N,  986W,  68,  208,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN,  96, 156N,  996W,  68,  270,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082112, 03, TVCN, 120, 158N, 1023W,  68,  301,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  12, 140N,  935W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  24, 138N,  945W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  36, 134N,  956W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  48, 132N,  966W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  72, 142N,  973W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC,  96, 156N,  985W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, GPCC, 120, 170N, 1005W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  12, 140N,  935W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  24, 138N,  945W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  36, 134N,  956W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  48, 132N,  966W,  68,  106,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  72, 142N,  973W,  68,  174,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN,  96, 156N,  985W,  68,  235,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082118, 03, TVCN, 120, 170N, 1005W,  68,  286,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  12, 141N,  945W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  24, 141N,  958W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  36, 139N,  972W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  48, 139N,  987W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  72, 145N, 1006W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC,  96, 161N, 1016W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, GPCC, 120, 176N, 1032W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  12, 141N,  945W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  24, 141N,  958W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  36, 139N,  972W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  48, 139N,  987W,  68,  109,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  72, 145N, 1006W,  68,  138,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN,  96, 161N, 1016W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082200, 03, TVCN, 120, 176N, 1032W,  68,  256,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  12, 139N,  955W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  24, 140N,  973W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  36, 142N,  991W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  48, 147N, 1007W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  72, 163N, 1038W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC,  96, 175N, 1071W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, GPCC, 120, 182N, 1098W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  12, 138N,  953W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  24, 139N,  970W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  36, 140N,  988W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  48, 145N, 1002W,  68,  118,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  72, 161N, 1032W,  68,  158,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON,  96, 173N, 1064W,  68,  226,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TCON, 120, 181N, 1092W,  68,  308,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  12, 139N,  955W,  68,   39,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  24, 140N,  973W,  68,   66,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  36, 142N,  991W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  48, 147N, 1007W,  68,  120,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  72, 163N, 1038W,  68,  133,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN,  96, 175N, 1071W,  68,  175,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082206, 03, TVCN, 120, 182N, 1098W,  68,  225,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  12, 141N,  963W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  24, 142N,  980W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  36, 147N,  996W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  48, 153N, 1011W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  72, 169N, 1040W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC,  96, 182N, 1067W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, GPCC, 120, 190N, 1096W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  12, 140N,  962W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  24, 141N,  976W,  68,   61,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  36, 147N,  990W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  48, 154N, 1006W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  72, 171N, 1035W,  68,  154,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON,  96, 183N, 1065W,  68,  217,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TCON, 120, 191N, 1094W,  68,  296,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  12, 141N,  963W,  68,   34,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  24, 142N,  980W,  68,   58,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  36, 147N,  996W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  48, 153N, 1011W,  68,  113,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  72, 169N, 1040W,  68,  122,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN,  96, 182N, 1067W,  68,  153,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082212, 03, TVCN, 120, 190N, 1096W,  68,  205,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  12, 140N,  973W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  24, 144N,  991W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  36, 150N, 1008W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  48, 155N, 1023W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  72, 166N, 1044W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC,  96, 180N, 1086W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, GPCC, 120, 188N, 1114W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TCON,  12, 139N,  971W,  68,   33,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TCON,  24, 143N,  987W,  68,   57,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TCON,  36, 149N, 1003W,  68,   85,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TCON,  48, 154N, 1018W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TCON,  72, 166N, 1037W,  68,  161,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  12, 140N,  973W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  24, 144N,  991W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  36, 150N, 1008W,  68,   85,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  48, 155N, 1023W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  72, 166N, 1044W,  68,  140,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN,  96, 180N, 1086W,  68,  179,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082218, 03, TVCN, 120, 188N, 1114W,  68,  228,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  12, 142N,  980W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  24, 147N,  997W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  36, 152N, 1011W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  48, 157N, 1024W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  72, 167N, 1048W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC,  96, 178N, 1075W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, GPCC, 120, 188N, 1101W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  12, 142N,  979W,  68,   35,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  24, 147N,  995W,  68,   59,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  36, 152N, 1009W,  68,   85,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  48, 157N, 1021W,  68,  113,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  72, 166N, 1044W,  68,  153,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON,  96, 177N, 1071W,  68,  216,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TCON, 120, 188N, 1098W,  68,  286,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  12, 142N,  980W,  68,   31,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  24, 147N,  997W,  68,   53,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  36, 152N, 1011W,  68,   81,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  48, 157N, 1024W,  68,  110,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  72, 167N, 1048W,  68,  130,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN,  96, 178N, 1075W,  68,  156,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082300, 03, TVCN, 120, 188N, 1101W,  68,  208,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  12, 145N,  985W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  24, 150N, 1000W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  36, 157N, 1014W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  48, 164N, 1030W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  72, 177N, 1063W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC,  96, 189N, 1096W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, GPCC, 120, 201N, 1113W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  12, 145N,  984W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  24, 150N,  997W,  68,   60,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  36, 156N, 1009W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  48, 163N, 1023W,  68,  114,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  72, 178N, 1056W,  68,  155,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON,  96, 191N, 1092W,  68,  214,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TCON, 120, 205N, 1110W,  68,  304,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  12, 145N,  985W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  24, 150N, 1000W,  68,   63,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  36, 157N, 1014W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  48, 164N, 1030W,  68,  128,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  72, 177N, 1063W,  68,  145,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN,  96, 189N, 1096W,  68,  180,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082306, 03, TVCN, 120, 201N, 1113W,  68,  234,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  12, 146N,  993W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  24, 151N, 1009W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  36, 158N, 1024W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  48, 166N, 1041W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  72, 180N, 1078W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC,  96, 188N, 1112W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, GPCC, 120, 203N, 1132W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  12, 146N,  992W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  24, 152N, 1006W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  36, 159N, 1020W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  48, 168N, 1037W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  72, 181N, 1075W,  68,  152,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TCON,  96, 188N, 1111W,  68,  220,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  12, 146N,  993W,  68,   35,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  24, 151N, 1009W,  68,   63,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  36, 158N, 1024W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  48, 166N, 1041W,  68,  126,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  72, 180N, 1078W,  68,  130,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN,  96, 188N, 1112W,  68,  158,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082312, 03, TVCN, 120, 203N, 1132W,  68,  226,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  12, 152N, 1005W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  24, 159N, 1021W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  36, 165N, 1037W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  48, 172N, 1053W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  72, 184N, 1091W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC,  96, 195N, 1120W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, GPCC, 120, 207N, 1133W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  12, 151N, 1003W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  24, 157N, 1017W,  68,   62,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  36, 164N, 1031W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  48, 171N, 1046W,  68,  116,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  72, 184N, 1083W,  68,  150,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TCON,  96, 196N, 1113W,  68,  213,   ,   0,    ,    0,    0,    0,    0, 
EP, 09, 2010082318, 03, TVCN,  12, 152N, 1005W,  68,   38,   ,   0,    ,    0,    0,    0,    0, 
