AL, 02, 2010070406, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070406, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070412, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070418, 03, TVCX,   0, 167N,  835W,  70,    0,   , 191, AAA,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  12, 190N,  843W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  24, 208N,  861W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  36, 225N,  880W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  48, 241N,  896W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  72, 270N,  938W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC,  96, 294N,  964W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, GPCC, 120, 313N,  972W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  12, 190N,  843W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  24, 208N,  861W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  36, 225N,  880W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  48, 241N,  896W,  68,  157,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  72, 270N,  938W,  68,  212,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN,  96, 294N,  964W,  68,  339,   ,   0,    ,    0,    0,    0,    0, 
AL, 02, 2010070500, 03, TVCN, 120, 313N,  972W,  68,  560,   ,   0,    ,    0,    0,    0,    0, 
