AL, B0, 2010072918, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010072918, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  12,  84N,  319W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  24,  92N,  331W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  36, 104N,  346W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  48, 117N,  364W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  72, 139N,  417W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC,  96, 167N,  483W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, GPCC, 120, 199N,  543W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, TVCN,  12,  84N,  319W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
AL, B0, 2010073000, 03, TVCN,  24,  92N,  331W,  68,   57,   ,   0,    ,    0,    0,    0,    0, 
