WP, 14, 2015051618, 03, WBS1,  12,  62N, 1653E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS1,  24,  77N, 1641E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS1,  36,  92N, 1630E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS1,  48, 102N, 1611E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS1,  60, 108N, 1588E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS1,  72, 113N, 1565E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  12,  62N, 1653E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  24,  77N, 1641E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  36,  92N, 1630E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  48, 102N, 1611E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  60, 108N, 1588E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015051618, 03, WBS5,  72, 113N, 1565E,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062618, 03, COTC,   0,  26N, 1634E,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 106,   0,   0, 
WP, 14, 2015062618, 03, COTC,   6,  22N, 1635E,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  75,   0,   0, 
WP, 14, 2015062618, 03, COTC,  12,  26N, 1636E,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  60,   0,   0, 
WP, 14, 2015062618, 03, COTC,  18,  46N, 1636E,  38, 1007, XX,  34, NEQ,    0,  202,  161,   72,    0,    0,  67,   0,   0, 
WP, 14, 2015062618, 03, COTC,  24,  57N, 1630E,  39, 1005, XX,  34, NEQ,  120,  332,   67,  140,    0,    0,  49,   0,   0, 
WP, 14, 2015062618, 03, COTC,  30,  66N, 1624E,  42, 1004, XX,  34, NEQ,  121,   62,   85,  144,    0,    0,  14,   0,   0, 
WP, 14, 2015062618, 03, COTC,  36,  67N, 1620E,  38, 1005, XX,  34, NEQ,    0,    0,    0,  167,    0,    0,  54,   0,   0, 
WP, 14, 2015062618, 03, COTC,  42,  69N, 1614E,  30, 1007, XX,  34, NEQ,    0,    0,    0,  169,    0,    0,  89,   0,   0, 
WP, 14, 2015062618, 03, COTC,  48,  77N, 1603E,   0, 1007, XX,  34, NEQ,  223,    0,    0,   87, 
WP, 14, 2015062618, 03, COTC,  54,  68N, 1601E,   0, 1007, XX,  34, NEQ,  267,    0,    0,    0, 
WP, 14, 2015062618, 03, GFDN,   0,  33N, 1641E,  21, 1007,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,   0,  44N, 1630E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,   6,  45N, 1635E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  12,  46N, 1638E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  18,  50N, 1636E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  24,  58N, 1640E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  30,  68N, 1642E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  36,  74N, 1638E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  42,  78N, 1633E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  48,  83N, 1630E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  54,  87N, 1630E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  60,  92N, 1631E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  66, 100N, 1630E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  72, 110N, 1626E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  78, 118N, 1621E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  84, 125N, 1613E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  90, 133N, 1602E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN,  96, 142N, 1590E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN, 102, 150N, 1576E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 14, 2015062700, 03, AEMN, 108, 156N, 1560E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
