SH, 15, 2015020518, 03, CTCX,   0, 216S,  403E,  33, 1001, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  63,   0,   0, 
SH, 15, 2015020518, 03, CTCX,   6, 215S,  408E,  56,  998, XX,  34, NEQ,  213,  126,    0,  212,    0,    0,  86,   0,   0, 
SH, 15, 2015020518, 03, CTCX,   6, 215S,  408E,  56,  998, XX,  50, NEQ,   91,    0,    0,    0,    0,    0,  86,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  12, 218S,  415E,  54,  997, XX,  34, NEQ,  233,   98,   61,   83,    0,    0,  61,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  12, 218S,  415E,  54,  997, XX,  50, NEQ,   63,   46,    0,    0,    0,    0,  61,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  18, 218S,  422E,  49,  991, XX,  34, NEQ,  235,   72,   70,  142,    0,    0,  45,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  24, 222S,  424E,  50,  989, XX,  34, NEQ,  180,   89,   84,   66,    0,    0,  34,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  24, 222S,  424E,  50,  989, XX,  50, NEQ,    0,    0,   36,    0,    0,    0,  34,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  30, 230S,  428E,  50,  988, XX,  34, NEQ,  224,   65,   74,   70,    0,    0,  21,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  36, 235S,  432E,  47,  990, XX,  34, NEQ,  174,   67,   71,  164,    0,    0,  26,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  42, 241S,  435E,  50,  989, XX,  34, NEQ,   59,  174,   70,  138,    0,    0,  24,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  42, 241S,  435E,  50,  989, XX,  50, NEQ,    0,    0,    0,   26,    0,    0,  24,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  48, 247S,  440E,  42,  990, XX,  34, NEQ,    0,  166,   55,   74,    0,    0,  20,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  54, 256S,  444E,  44,  990, XX,  34, NEQ,  209,  258,  231,    0,    0,    0,  47,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  60, 269S,  448E,  62,  987, XX,  34, NEQ,  246,  239,  284,   88,    0,    0,  45,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  60, 269S,  448E,  62,  987, XX,  50, NEQ,   63,   64,    0,    0,    0,    0,  45,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  66, 288S,  447E,  59,  984, XX,  34, NEQ,  287,  219,  268,   48,    0,    0,  54,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  66, 288S,  447E,  59,  984, XX,  50, NEQ,  137,  115,   34,    0,    0,    0,  54,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  72, 306S,  435E,  62,  985, XX,  34, NEQ,  304,  243,  221,  223,    0,    0,  23,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  72, 306S,  435E,  62,  985, XX,  50, NEQ,  204,  139,   61,   23,    0,    0,  23,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  78, 312S,  414E,  56,  987, XX,  34, NEQ,  234,  272,  140,   98,    0,    0, 102,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  78, 312S,  414E,  56,  987, XX,  50, NEQ,    0,  121,   73,   36,    0,    0, 102,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  84, 310S,  404E,  41,  989, XX,  34, NEQ,  177,  335,  221,   82,    0,    0,  26,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  90, 317S,  401E,  41,  992, XX,  34, NEQ,  215,  307,  179,  104,    0,    0,  60,   0,   0, 
SH, 15, 2015020518, 03, CTCX,  96, 327S,  389E,  42,  994, XX,  34, NEQ,  111,  207,   75,    0,    0,    0,  77,   0,   0, 
SH, 15, 2015020518, 03, CTCX, 102, 327S,  381E,  42,  996, XX,  34, NEQ,  164,  110,    0,    0,    0,    0,  86,   0,   0, 
SH, 15, 2015020518, 03, CTCX, 108, 328S,  386E,  41,  997, XX,  34, NEQ,  127,  112,    0,  109,    0,    0,  49,   0,   0, 
SH, 15, 2015020518, 03, CTCX, 114, 337S,  392E,  37,  998, XX,  34, NEQ,  127,   85,    0,    0,    0,    0,  78,   0,   0, 
SH, 15, 2015020518, 03, CTCX, 120, 341S,  399E,  36, 1000, XX,  34, NEQ,  108,   77,    0,    0,    0,    0, 103,   0,   0, 
SH, 15, 2015020518, 03, CTCX, 126, 337S,  407E,  43, 1002, XX,  34, NEQ,  115,   77,    0,    0,    0,    0,  97,   0,   0, 
SH, 15, 2015020600, 03, CTCX,   0, 217S,  410E,  35,  998, XX,  34, NEQ,  124,  111,    0,    0,    0,    0, 105,   0,   0, 
SH, 15, 2015020600, 03, CTCX,   6, 220S,  416E,  48,  997, XX,  34, NEQ,  260,  104,  113,    0,    0,    0,  45,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  12, 219S,  418E,  56,  994, XX,  34, NEQ,  248,  100,   78,  111,    0,    0,  43,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  12, 219S,  418E,  56,  994, XX,  50, NEQ,    0,   56,    0,    0,    0,    0,  43,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  18, 221S,  423E,  51,  989, XX,  34, NEQ,  187,   85,   90,  169,    0,    0,  38,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  18, 221S,  423E,  51,  989, XX,  50, NEQ,    0,    0,   41,   39,    0,    0,  38,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  24, 228S,  428E,  46,  987, XX,  34, NEQ,  230,   92,   88,  222,    0,    0,  21,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  30, 236S,  431E,  53,  985, XX,  34, NEQ,  204,   70,   71,   18,    0,    0,  21,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  30, 236S,  431E,  53,  985, XX,  50, NEQ,    0,   30,   24,    0,    0,    0,  21,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  36, 241S,  434E,  45,  987, XX,  34, NEQ,  184,   43,   44,  173,    0,    0,  14,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  42, 250S,  441E,  42,  989, XX,  34, NEQ,    0,  244,  195,    0,    0,    0,  63,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  48, 259S,  443E,  49,  989, XX,  34, NEQ,  228,  241,  253,    0,    0,    0,  27,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  54, 273S,  445E,  51,  986, XX,  34, NEQ,  243,  231,  265,  102,    0,    0,  82,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  54, 273S,  445E,  51,  986, XX,  50, NEQ,   74,  130,    0,    0,    0,    0,  82,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  60, 295S,  443E,  62,  980, XX,  34, NEQ,  282,  237,  234,  208,    0,    0,  17,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  60, 295S,  443E,  62,  980, XX,  50, NEQ,  161,  121,   40,    0,    0,    0,  17,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  66, 309S,  430E,  59,  980, XX,  34, NEQ,  336,  250,  170,  211,    0,    0,  41,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  66, 309S,  430E,  59,  980, XX,  50, NEQ,  234,   95,   77,   42,    0,    0,  41,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  72, 315S,  415E,  60,  980, XX,  34, NEQ,  257,  280,  184,  124,    0,    0,  28,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  72, 315S,  415E,  60,  980, XX,  50, NEQ,   32,  162,   93,   33,    0,    0,  28,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  78, 316S,  406E,  47,  982, XX,  34, NEQ,  107,  309,  222,  119,    0,    0,  40,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  84, 321S,  400E,  46,  984, XX,  34, NEQ,  117,  185,  151,  143,    0,    0,  41,   0,   0, 
SH, 15, 2015020600, 03, CTCX,  90, 326S,  392E,  46,  986, XX,  34, NEQ,  122,  119,   64,   40,    0,    0,  15,   0,   0, 
