CP, 94, 2015082000, 01, CARQ, -24, 144N, 1779W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2015082000, 01, CARQ, -18, 140N, 1782W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2015082000, 01, CARQ, -12, 140N, 1787W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 254,   4,     INVEST,  , 
CP, 94, 2015082000, 01, CARQ,  -6, 138N, 1789W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2015082000, 01, CARQ,   0, 136N, 1790W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1008,   90,  45,   0,   0,   C,   0,   X, 245,   3,     INVEST, S, 
CP, 94, 2015082000, 01, CARQ,   0, 136N, 1790W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1008,   90,  45,   0,   0,   C,   0,   X, 245,   3,     INVEST, S, 
CP, 94, 2015082000, 01, CARQ,   0, 136N, 1790W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1008,   90,  45,   0,   0,   C,   0,   X, 245,   3,     INVEST, S, 
CP, 94, 2015082000, 03,  NGX,   0, 131N, 1789W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP03,  42, 140N, 1799E,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP03,  48, 142N, 1796E,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP03,  54, 143N, 1792E,  10, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP03,  60, 147N, 1787E,  11, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP03,  66, 143N, 1786E,  12, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP04,   0, 146N, 1798W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,   0, 137N, 1793E,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,   6, 134N, 1789E,  13, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  12, 136N, 1795E,  12, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  18, 142N, 1799E,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  24, 148N, 1798W,  12, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  30, 151N, 1800W,  12, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  36, 145N, 1797W,  12, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  42, 145N, 1800W,  12, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP05,  48, 144N, 1799E,  11, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP06,   0, 136N, 1784W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP06,   6, 138N, 1788W,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP06,  12, 141N, 1789W,  10, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP06,  18, 140N, 1796W,   9, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,   0, 131N, 1791W,  16, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,   6, 133N, 1797W,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  12, 136N, 1798W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  18, 134N, 1797E,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  24, 138N, 1797E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  30, 140N, 1796E,  11, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  36, 142N, 1792E,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  42, 145N, 1787E,  12, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  48, 146N, 1789E,  12, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  54, 148N, 1777E,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  60, 147N, 1768E,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  66, 156N, 1767E,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  72, 167N, 1771E,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  78, 172N, 1765E,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP07,  84, 173N, 1750E,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,   0, 138N, 1784W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,   6, 138N, 1787W,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  12, 139N, 1790W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  18, 140N, 1789W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  24, 141N, 1788W,  12, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  30, 146N, 1784W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  36, 143N, 1784W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  42, 143N, 1782W,  12, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  48, 141N, 1781W,  11, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  54, 141N, 1784W,  11, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  60, 143N, 1785W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  66, 143N, 1793W,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  72, 147N, 1796E,  10, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  78, 144N, 1793E,  10, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  84, 153N, 1788E,   9, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  90, 154N, 1781E,  12, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08,  96, 159N, 1779E,  10, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08, 102, 157N, 1779E,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08, 108, 153N, 1775E,  10, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP08, 114, 163N, 1770E,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,   0, 123N, 1791W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,   6, 125N, 1790W,  17, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  12, 129N, 1789W,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  18, 131N, 1793W,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  24, 134N, 1790W,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  30, 140N, 1785W,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  36, 139N, 1782W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  42, 142N, 1785W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  48, 147N, 1786W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  54, 148N, 1787W,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  60, 150N, 1790W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  66, 153N, 1799W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  72, 165N, 1796E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  78, 169N, 1789E,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  84, 179N, 1780E,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  90, 184N, 1773E,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09,  96, 192N, 1768E,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 102, 201N, 1772E,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 108, 210N, 1776E,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 114, 223N, 1773E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 120, 228N, 1785E,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 126, 231N, 1800W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 132, 239N, 1786W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 138, 254N, 1774W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 144, 267N, 1748W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 150, 284N, 1712W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 156, 311N, 1690W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 162, 324N, 1681W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 168, 342N, 1674W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 174, 368N, 1669W,  32, 1006, XX,  34, NEQ,    0,    0,    0,  261, 
CP, 94, 2015082000, 03, AP09, 180, 395N, 1674W,  36, 1006, XX,  34, NEQ,    0,  225,    0,    0, 
CP, 94, 2015082000, 03, AP09, 186, 416N, 1688W,  36, 1007, XX,  34, NEQ,  131,  308,    0,    0, 
CP, 94, 2015082000, 03, AP09, 192, 440N, 1693W,  35, 1001, XX,  34, NEQ,  103,    0,    0,    0, 
CP, 94, 2015082000, 03, AP09, 198, 462N, 1709W,  29,  999, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,   0, 138N, 1800W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,   6, 141N, 1798W,  16, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  12, 142N, 1790W,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  18, 151N, 1791W,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  24, 158N, 1794W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  30, 160N, 1791W,  16, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  36, 159N, 1787W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  42, 159N, 1782W,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  48, 159N, 1790W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  54, 159N, 1793W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  60, 164N, 1797W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  66, 162N, 1797E,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  72, 169N, 1792E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  78, 170N, 1784E,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  84, 177N, 1779E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  90, 184N, 1775E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10,  96, 188N, 1772E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 102, 192N, 1767E,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 108, 199N, 1767E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 114, 203N, 1763E,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 120, 211N, 1764E,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 126, 216N, 1765E,  16, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 132, 221N, 1766E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 138, 228N, 1766E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 144, 240N, 1768E,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 150, 242N, 1772E,  16, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP10, 156, 253N, 1774E,  16, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,   0, 132N, 1784W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,   6, 138N, 1781W,  19, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  12, 140N, 1780W,  17, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  18, 141N, 1780W,  18, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  24, 149N, 1780W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  30, 151N, 1774W,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  36, 156N, 1773W,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  42, 158N, 1778W,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  48, 162N, 1778W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  54, 168N, 1784W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  60, 171N, 1789W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  66, 177N, 1799W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  72, 184N, 1797E,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  78, 189N, 1787E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  84, 198N, 1782E,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  90, 204N, 1778E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11,  96, 208N, 1773E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11, 102, 219N, 1779E,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11, 108, 220N, 1780E,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11, 114, 224N, 1782E,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11, 120, 231N, 1790E,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP11, 126, 230N, 1799E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP12,   0, 135N, 1784W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP12,   6, 137N, 1788W,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP12,  12, 136N, 1784W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2015082000, 03, AP12,  18, 139N, 1787W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
