IO, 93, 2015052200, 03, WBS1,  12, 122N,  506E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS1,  24, 121N,  493E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS1,  36, 121N,  483E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS1,  48, 123N,  470E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS1,  60, 125N,  445E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS1,  72, 126N,  421E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  12, 122N,  506E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  24, 121N,  493E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  36, 121N,  483E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  48, 123N,  470E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  60, 125N,  445E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015052200, 03, WBS5,  72, 126N,  421E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,   0,  76N,  825E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  12,  74N,  815E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  24,  75N,  813E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  36,  75N,  815E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  48,  75N,  819E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  60,  56N,  826E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  72,  55N,  828E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102400, 74, JJGS,  84,  47N,  834E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2015102406, 01, CARQ, -18,  55N,  850E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 01, CARQ, -12,  57N,  843E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 01, CARQ,  -6,  60N,  838E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 01, CARQ,   0,  63N,  834E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIM,  12,  69N,  826E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIM,  24,  77N,  818E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIM,  36,  86N,  809E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIM,  48,  95N,  801E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIM,  72, 114N,  791E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIP,  12,  70N,  824E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIP,  24,  78N,  813E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIP,  36,  86N,  799E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIP,  48,  97N,  785E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, CLIP,  72, 117N,  756E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, FBAM,  12,  66N,  822E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, FBAM,  24,  67N,  804E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, FBAM,  36,  70N,  786E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, FBAM,  48,  76N,  770E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, FBAM,  72,  91N,  746E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, HPAC,  12,  69N,  825E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, HPAC,  24,  76N,  817E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, HPAC,  36,  83N,  808E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, HPAC,  48,  91N,  799E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, HPAC,  72, 107N,  785E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, MBAM,  12,  67N,  823E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, MBAM,  24,  70N,  807E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, MBAM,  36,  74N,  790E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, MBAM,  48,  81N,  774E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2015102406, 03, MBAM,  72,  95N,  747E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
