IO, 91, 2015100718, 03, COTC,   0, 133N,  717E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 108,   0,   0, 
IO, 91, 2015100718, 03, COTC,   6, 131N,  715E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 104,   0,   0, 
IO, 91, 2015100718, 03, COTC,  12, 131N,  715E,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 107,   0,   0, 
IO, 91, 2015100718, 03, COTC,  18, 131N,  717E,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 107,   0,   0, 
IO, 91, 2015100718, 03, COTC,  24, 128N,  712E,  29, 1010, XX,  34, NEQ,    0,  175,    0,    0,    0,    0,  57,   0,   0, 
IO, 91, 2015100718, 03, COTC,  30, 132N,  718E,  29, 1006, XX,  34, NEQ,    0,  176,    0,    0,    0,    0,  66,   0,   0, 
IO, 91, 2015100718, 03, COTC,  36, 130N,  713E,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  82,   0,   0, 
IO, 91, 2015100718, 03, COTC,  42, 134N,  713E,  24, 1005, XX,  34, NEQ,    0,  284,    0,    0,    0,    0,  96,   0,   0, 
IO, 91, 2015100718, 03, COTC,  48, 134N,  715E,  29, 1008, XX,  34, NEQ,    0,    0,  129,    0,    0,    0, 105,   0,   0, 
IO, 91, 2015100718, 03, COTC,  54, 138N,  715E,  26, 1005, XX,  34, NEQ,    0,    0,    0,  142,    0,    0,  92,   0,   0, 
IO, 91, 2015100718, 03, COTC,  60, 140N,  713E,  38, 1007, XX,  34, NEQ,    0,    0,   80,   77,    0,    0,  77,   0,   0, 
IO, 91, 2015100718, 03, COTC,  66, 144N,  716E,  36, 1004, XX,  34, NEQ,  108,    0,    0,    0,    0,    0, 104,   0,   0, 
IO, 91, 2015100718, 03, COTC,  72, 146N,  723E,  32, 1007, XX,  34, NEQ,    0,    0,    0,  142,    0,    0,  85,   0,   0, 
IO, 91, 2015100718, 03, COTC,  78, 148N,  722E,  35, 1004, XX,  34, NEQ,    0,   42,  130,    0,    0,    0,  42,   0,   0, 
IO, 91, 2015100718, 03, COTC,  84, 148N,  720E,  36, 1004, XX,  34, NEQ,   77,    0,  126,   16,    0,    0,  93,   0,   0, 
IO, 91, 2015100718, 03, COTC,  90, 152N,  717E,  44, 1001, XX,  34, NEQ,   68,   59,    0,   43,    0,    0,  58,   0,   0, 
IO, 91, 2015100718, 03, COTC,  96, 155N,  709E,  50, 1004, XX,  34, NEQ,   54,   95,   61,   87,    0,    0,  44,   0,   0, 
IO, 91, 2015100718, 03, COTC,  96, 155N,  709E,  50, 1004, XX,  50, NEQ,    0,    0,   44,    0,    0,    0,  44,   0,   0, 
IO, 91, 2015100718, 03, COTC, 102, 154N,  704E,  47,  994, XX,  34, NEQ,   98,   23,   55,   91,    0,    0,  19,   0,   0, 
IO, 91, 2015100718, 03, COTC, 108, 156N,  694E,  61,  990, XX,  34, NEQ,  104,   58,   61,   92,    0,    0,  14,   0,   0, 
IO, 91, 2015100718, 03, COTC, 108, 156N,  694E,  61,  990, XX,  50, NEQ,   36,   10,   25,   35,    0,    0,  14,   0,   0, 
IO, 91, 2015100718, 03, COTC, 114, 161N,  685E,  57,  986, XX,  34, NEQ,  109,   70,   58,   99,    0,    0,  15,   0,   0, 
IO, 91, 2015100718, 03, COTC, 114, 161N,  685E,  57,  986, XX,  50, NEQ,    0,    0,   24,   30,    0,    0,  15,   0,   0, 
IO, 91, 2015100718, 03, COTC, 120, 162N,  676E,  58,  985, XX,  34, NEQ,   97,   49,   86,  101,    0,    0,   6,   0,   0, 
IO, 91, 2015100718, 03, COTC, 120, 162N,  676E,  58,  985, XX,  50, NEQ,   36,   25,   14,   30,    0,    0,   6,   0,   0, 
IO, 91, 2015100718, 03, GFDN,   0, 133N,  714E,  27, 1006,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,   6, 128N,  718E,  27, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  12, 129N,  717E,  23, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  18, 131N,  718E,  26, 1002,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  24, 133N,  719E,  25, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  30, 134N,  719E,  25, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  36, 136N,  717E,  41, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  42, 140N,  714E,  37, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  48, 143N,  713E,  30, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  54, 146N,  713E,  35, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  60, 149N,  712E,  41, 1002,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  66, 151N,  713E,  42, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  72, 151N,  712E,  41, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  78, 151N,  714E,  42, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  84, 153N,  714E,  36,  999,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  90, 155N,  712E,  35,  997,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN,  96, 157N,  710E,  42,  998,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN, 102, 159N,  706E,  57,  994,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN, 108, 160N,  701E,  57,  991,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN, 114, 163N,  698E,  53,  990,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN, 120, 167N,  695E,  56,  987,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, GFDN, 126, 172N,  691E,  66,  982,   ,   0,    ,    0,    0,    0,    0, 
IO, 91, 2015100718, 03, NVGM,   0, 133N,  716E,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 135,   0,   0, 
IO, 91, 2015100718, 03, NVGM,   6, 129N,  715E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 151,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  12, 129N,  711E,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 154,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  18, 133N,  711E,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 136,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  24, 133N,  712E,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 157,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  30, 134N,  713E,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 145,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  36, 138N,  712E,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 162,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  42, 143N,  711E,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 143,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  48, 146N,  710E,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 146,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  54, 149N,  711E,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 145,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  60, 153N,  713E,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 110,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  66, 156N,  713E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  99,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  72, 156N,  714E,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 107,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  78, 157N,  713E,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 101,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  84, 158N,  711E,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  90,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  90, 159N,  708E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 116,   0,   0, 
IO, 91, 2015100718, 03, NVGM,  96, 159N,  704E,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 114,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 102, 160N,  698E,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 117,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 108, 161N,  689E,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 132,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 114, 161N,  681E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 114,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 120, 161N,  672E,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  85,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 126, 162N,  663E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  18,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 132, 164N,  653E,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 117,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 138, 168N,  645E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  94,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 144, 170N,  636E,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 102,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 150, 173N,  625E,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 116,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 156, 177N,  613E,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 148,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 162, 181N,  602E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 133,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 168, 183N,  590E,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  77,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 174, 186N,  577E,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  92,   0,   0, 
IO, 91, 2015100718, 03, NVGM, 180, 186N,  565E,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  82,   0,   0, 
IO, 91, 2015100800, 03, COTC,   0, 129N,  715E,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 108,   0,   0, 
IO, 91, 2015100800, 03, COTC,   6, 130N,  712E,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 106,   0,   0, 
IO, 91, 2015100800, 03, COTC,  12, 133N,  715E,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  90,   0,   0, 
IO, 91, 2015100800, 03, COTC,  18, 134N,  722E,  27, 1010, XX,  34, NEQ,    0,  188,    0,    0,    0,    0, 101,   0,   0, 
IO, 91, 2015100800, 03, COTC,  24, 134N,  717E,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 106,   0,   0, 
IO, 91, 2015100800, 03, COTC,  30, 137N,  724E,  34, 1009, XX,  34, NEQ,   69,    0,    0,    0,    0,    0,  69,   0,   0, 
