EP, 92, 2015080200,   , BEST,   0,  95N, 1101W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS014,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080206,   , BEST,   0,  97N, 1119W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS014,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080212,   , BEST,   0,  98N, 1135W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS014,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080218,   , BEST,   0,  99N, 1151W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, SPAWNINVEST, ep782015 to ep922015, 
EP, 92, 2015080300,   , BEST,   0, 101N, 1163W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080306,   , BEST,   0, 105N, 1171W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  60,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080312,   , BEST,   0, 108N, 1180W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080318,   , BEST,   0, 111N, 1189W,  20, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080400,   , BEST,   0, 113N, 1198W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080406,   , BEST,   0, 116N, 1207W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080412,   , BEST,   0, 119N, 1221W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080418,   , BEST,   0, 120N, 1236W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080500,   , BEST,   0, 120N, 1249W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080506,   , BEST,   0, 121N, 1259W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080512,   , BEST,   0, 122N, 1270W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080518,   , BEST,   0, 123N, 1281W,  30, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  70,  35,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
EP, 92, 2015080600,   , BEST,   0, 124N, 1293W,  25, 1004, LO,   0,    ,    0,    0,    0,    0, 1008,  150,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 014, 
