EP, 04, 2015070312, 01, CARQ, -24,  75N, 1120W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 04, 2015070312, 01, CARQ, -18,  75N, 1134W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 04, 2015070312, 01, CARQ, -12,  75N, 1148W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,  14,     INVEST,  , 
EP, 04, 2015070312, 01, CARQ,  -6,  75N, 1162W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 04, 2015070312, 01, CARQ,   0,  75N, 1175W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 04, 2015070312, 01, CARQ,   0,  75N, 1175W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 04, 2015070312, 01, CARQ,   0,  75N, 1175W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 04, 2015070312, 03,  EMX,   0,  75N, 1170W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,   6,  61N, 1200W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  12,  64N, 1208W,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  18,  75N, 1205W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  24,  79N, 1218W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  30,  75N, 1238W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  36,  70N, 1243W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  42,  75N, 1252W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  48,  75N, 1260W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  54,  79N, 1271W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  60,  80N, 1280W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  66,  88N, 1290W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  72,  91N, 1301W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  78,  99N, 1314W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 04, 2015070312, 03,  EMX,  84, 105N, 1328W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
