AL, 03, 2015071200, 01, CARQ, -24, 362N,  783W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 03, 2015071200, 01, CARQ, -18, 359N,  776W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 03, 2015071200, 01, CARQ, -12, 357N,  770W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 104,   6,     INVEST,  , 
AL, 03, 2015071200, 01, CARQ,  -6, 356N,  762W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 03, 2015071200, 01, CARQ,   0, 356N,  753W,  20, 1012, LO,  34, NEQ,    0,    0,    0,    0, 1014,  150,  60,   0,   0,   L,   0,   X,  90,   7,     INVEST, M, 
AL, 03, 2015071200, 01, CARQ,   0, 356N,  753W,  20, 1012, LO,  50, NEQ,    0,    0,    0,    0, 1014,  150,  60,   0,   0,   L,   0,   X,  90,   7,     INVEST, M, 
AL, 03, 2015071200, 01, CARQ,   0, 356N,  753W,  20, 1012, LO,  64, NEQ,    0,    0,    0,    0, 1014,  150,  60,   0,   0,   L,   0,   X,  90,   7,     INVEST, M, 
AL, 03, 2015071200, 03,  EMX,   0, 360N,  763W,  14, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,   6, 352N,  751W,  17, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  12, 352N,  741W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  18, 352N,  732W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  24, 358N,  721W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  30, 361N,  712W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  36, 369N,  700W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  42, 377N,  688W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  48, 384N,  677W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  54, 399N,  658W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  60, 409N,  644W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  66, 422N,  629W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  72, 439N,  616W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  78, 452N,  596W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  84, 471N,  582W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  90, 492N,  561W,  23, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX,  96, 511N,  559W,  24, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 102, 534N,  556W,  27, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 108, 547N,  555W,  27,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 114, 556N,  556W,  29,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 120, 559N,  557W,  29,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 126, 551N,  539W,  32,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 132, 540N,  527W,  32,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 138, 531N,  540W,  27, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 144, 521N,  543W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 150, 502N,  544W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 156, 488N,  537W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  EMX, 162, 468N,  532W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,   0, 362N,  757W,  14, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  12, 359N,  736W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  24, 362N,  719W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  36, 373N,  699W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  48, 385N,  670W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  60, 404N,  633W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  72, 426N,  597W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  84, 453N,  561W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX,  96, 481N,  533W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX, 108, 503N,  499W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX, 120, 531N,  484W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX, 132, 551N,  501W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03,  NGX, 144, 564N,  517W,  33, 1005, XX,  34, NEQ,  204,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,   0, 361N,  762W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,   6, 352N,  751W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  12, 352N,  739W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  18, 352N,  731W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  24, 355N,  724W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  30, 359N,  717W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  36, 366N,  706W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2015071200, 03, AEMN,  42, 374N,  695W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
