SH, 24, 2015042700, 71, JNVG,   0, 115S, 1122E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  12, 116S, 1124E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  24, 125S, 1109E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  36, 135S, 1087E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  48, 125S, 1065E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  60, 134S, 1065E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  72, 144S, 1057E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  84, 162S, 1065E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG,  96, 174S, 1066E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG, 108, 185S, 1079E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 71, JNVG, 120, 205S, 1095E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,   0, 105S, 1139E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  12, 115S, 1124E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  24, 125S, 1107E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  36, 142S, 1075E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  48, 146S, 1062E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  60, 146S, 1051E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  72, 145S, 1044E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042700, 74, JJGS,  84, 151S, 1041E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 24, 2015042706, 01, CARQ, -18, 106S, 1143E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 01, CARQ, -12, 110S, 1140E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 01, CARQ,  -6, 114S, 1137E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 01, CARQ,   0, 118S, 1134E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLAU,  12, 124S, 1128E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLAU,  24, 130S, 1121E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLAU,  36, 136S, 1114E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLAU,  48, 142S, 1108E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLAU,  72, 161S, 1096E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIM,  12, 126S, 1126E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIM,  24, 136S, 1121E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIM,  36, 146S, 1122E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIM,  48, 155S, 1126E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIM,  72, 176S, 1135E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIP,  12, 129S, 1134E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIP,  24, 140S, 1133E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIP,  36, 172S, 1160E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIP,  48, 150S, 1135E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 24, 2015042706, 03, CLIP,  72, 174S, 1122E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
