SH, 93, 2015111700,   , BEST,   0, 108S, 1627E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   P,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015111706,   , BEST,   0, 111S, 1617E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   P,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015111712,   , BEST,   0, 114S, 1607E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   P,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015111718,   , BEST,   0, 119S, 1603E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   P,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015111800,   , BEST,   0, 124S, 1600E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   P,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015111806,   , BEST,   0, 129S, 1598E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1006,  155,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111812,   , BEST,   0, 134S, 1599E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111818,   , BEST,   0, 140S, 1598E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111900,   , BEST,   0, 143S, 1596E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111906,   , BEST,   0, 144S, 1593E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111912,   , BEST,   0, 145S, 1588E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015111918,   , BEST,   0, 142S, 1579E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112000,   , BEST,   0, 146S, 1563E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112006,   , BEST,   0, 148S, 1553E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112012,   , BEST,   0, 149S, 1537E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112018,   , BEST,   0, 149S, 1521E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112100,   , BEST,   0, 151S, 1507E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112106,   , BEST,   0, 152S, 1494E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112112,   , BEST,   0, 152S, 1485E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 93, 2015112118,   , BEST,   0, 146S, 1469E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
