CP, 98, 2015100118, 71, JNVG,   0, 117N, 1744W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  12, 117N, 1717W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  24, 125N, 1723W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  36, 112N, 1725W,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  48, 115N, 1712W,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  60, 117N, 1724W,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  72, 135N, 1721W,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  84, 135N, 1721W,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG,  96, 152N, 1725W,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG, 108, 162N, 1724W,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100118, 71, JNVG, 120, 176N, 1725W,  50,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100200, 01, CARQ, -24, 122N, 1742W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 98, 2015100200, 01, CARQ, -18, 126N, 1736W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 98, 2015100200, 01, CARQ, -12, 129N, 1734W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,  44,   3,     INVEST,  , 
CP, 98, 2015100200, 01, CARQ,  -6, 131N, 1731W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 98, 2015100200, 01, CARQ,   0, 133N, 1728W,  25, 1005, DB,  34, NEQ,    0,    0,    0,    0, 1007,  150,  50,   0,   0,   C,   0,   X,  50,   3,     INVEST, S, 
CP, 98, 2015100200, 01, CARQ,   0, 133N, 1728W,  25, 1005, DB,  50, NEQ,    0,    0,    0,    0, 1007,  150,  50,   0,   0,   C,   0,   X,  50,   3,     INVEST, S, 
CP, 98, 2015100200, 01, CARQ,   0, 133N, 1728W,  25, 1005, DB,  64, NEQ,    0,    0,    0,    0, 1007,  150,  50,   0,   0,   C,   0,   X,  50,   3,     INVEST, S, 
CP, 98, 2015100200, 03,  NGX,   0, 123N, 1730W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100200, 03,  NGX,  12, 118N, 1728W,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100200, 03,  NGX,  24, 116N, 1725W,  33, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100200, 03,  NGX,  36, 115N, 1723W,  35,  999, XX,  34, NEQ,    0,    0,  147,    0, 
CP, 98, 2015100200, 03,  NGX,  48, 116N, 1724W,  32,  997, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 98, 2015100200, 03,  NGX,  60, 121N, 1728W,  37,  997, XX,  34, NEQ,    0,    0,  110,  177, 
CP, 98, 2015100200, 03,  NGX,  72, 130N, 1730W,  36,  995, XX,  34, NEQ,  147,  189,    0,    0, 
