IO, 95, 2014060712, 03, FIM9,   0, 123N,  680E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,   0, 115N,  672E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  12, 115N,  677E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  24, 115N,  675E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  36, 135N,  681E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  48, 138N,  685E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  60, 146N,  678E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  72, 155N,  672E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  84, 165N,  668E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP,  96, 175N,  660E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP, 108, 185N,  643E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 71, JNGP, 120, 185N,  625E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,   0, 117N,  681E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  12, 103N,  659E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  24, 105N,  655E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  36, 111N,  658E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  48,  98N,  662E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  60,  89N,  670E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060712, 72, JAVN,  72,  81N,  681E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 01, CARQ, -18, 123N,  696E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 01, CARQ, -12, 123N,  691E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 01, CARQ,  -6, 123N,  686E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 01, CARQ,   0, 123N,  681E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIM,  12, 133N,  676E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIM,  24, 142N,  674E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIM,  36, 152N,  669E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIM,  48, 162N,  645E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIM,  72, 170N,  626E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIP,  12, 126N,  670E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIP,  24, 130N,  657E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIP,  36, 135N,  647E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIP,  48, 140N,  635E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, CLIP,  72, 152N,  613E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, HPAC,  12, 128N,  674E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, HPAC,  24, 133N,  668E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, HPAC,  36, 138N,  660E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, HPAC,  48, 142N,  643E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, HPAC,  72, 147N,  624E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  12,   0N,    0E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  24,   0N,    0E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  36,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  48,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  60,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  72,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  84,   0N,    0E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D,  96,   0N,    0E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D, 108,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, ST5D, 120,   0N,    0E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, STRT,  12, 121N,  664E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, STRT,  24, 124N,  647E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, STRT,  36, 128N,  630E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, STRT,  48, 131N,  614E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, STRT,  72, 141N,  573E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,   0, 123N,  681E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,   6, 142N,  676E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  12, 144N,  663E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  18, 141N,  654E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  24, 138N,  650E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  30, 137N,  646E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  36, 137N,  641E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  42, 138N,  638E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  48, 140N,  635E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  54, 140N,  632E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  60, 141N,  627E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  66, 142N,  622E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, WBAR,  72, 140N,  616E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  12, 123N,  671E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  24, 123N,  661E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  36, 123N,  651E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  48, 123N,  641E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  60, 123N,  631E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  72, 123N,  621E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  84, 123N,  611E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP,  96, 123N,  601E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP, 108, 123N,  591E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 03, XTRP, 120, 123N,  581E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,   0, 119N,  675E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  12, 116N,  673E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  24, 125N,  680E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  36, 128N,  676E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  48, 139N,  685E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  60, 146N,  676E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  72, 155N,  672E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  84, 165N,  666E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP,  96, 174N,  656E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP, 108, 177N,  644E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 71, JNGP, 120, 185N,  625E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,   0, 135N,  675E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  12, 125N,  685E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  24, 125N,  682E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  36, 137N,  686E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  48, 155N,  692E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  60, 165N,  679E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  72, 175N,  672E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  84, 183N,  656E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN,  96, 186N,  646E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN, 108, 195N,  637E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060718, 72, JAVN, 120, 195N,  633E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 95, 2014060800, 01, CARQ, -18, 132N,  704E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 01, CARQ, -12, 132N,  700E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 01, CARQ,  -6, 132N,  696E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 01, CARQ,   0, 132N,  692E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 03, CLIM,  12, 142N,  691E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 03, CLIM,  24, 152N,  690E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 03, CLIM,  36, 161N,  687E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 03, CLIM,  48, 173N,  668E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 95, 2014060800, 03, CLIM,  72, 187N,  651E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
