IO, 93, 2014052718, 72, JAVN,   0,  85N,  618E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  12,  60N,  598E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  24,  64N,  578E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  36,  73N,  580E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  48,  78N,  575E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  60,  79N,  577E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  72,  90N,  583E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  84,  72N,  579E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052718, 72, JAVN,  96,  79N,  547E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 01, CARQ, -18,  85N,  608E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 01, CARQ, -12,  85N,  604E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 01, CARQ,  -6,  85N,  601E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 01, CARQ,   0,  85N,  596E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, CLIP,  12,  87N,  584E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, CLIP,  24,  89N,  567E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, CLIP,  36,  91N,  549E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, CLIP,  48,  95N,  527E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, CLIP,  72, 101N,  468E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,   0,  75N,  596E,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,   6,  68N,  589E,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,  12,  75N,  570E,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,  18,  76N,  554E,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,  24,  73N,  547E,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, FIM9,  30,  70N,  549E,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  12,   0N,    0E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  24,   0N,    0E,  14,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  36,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  48,   0N,    0E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  60,   0N,    0E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  72,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  84,   0N,    0E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D,  96,   0N,    0E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D, 108,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, ST5D, 120,   0N,    0E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, STRT,  12,  91N,  579E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, STRT,  24,  97N,  559E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, STRT,  36,  95N,  540E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, STRT,  48,  94N,  521E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, STRT,  72,  91N,  484E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,   0,  85N,  596E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,   6,  77N,  572E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  12,  75N,  571E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  18,  75N,  571E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  24,  76N,  570E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  30,  80N,  565E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  36,  85N,  556E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  42,  89N,  543E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  48,  90N,  527E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  54,  90N,  509E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  60,  87N,  493E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  66,  83N,  479E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, WBAR,  72,  76N,  467E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  12,  85N,  588E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  24,  85N,  580E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  36,  85N,  572E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  48,  85N,  564E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  60,  85N,  556E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  72,  85N,  548E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  84,  85N,  540E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP,  96,  85N,  532E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP, 108,  85N,  524E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 03, XTRP, 120,  85N,  516E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,   0,  63N,  592E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  12,  69N,  577E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  24,  72N,  579E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  36,  65N,  554E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  48,  63N,  570E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  60,  70N,  587E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  72,  66N,  558E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052800, 72, JAVN,  84,  77N,  538E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 93, 2014052806, 01, CARQ, -18,  81N,  603E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052806, 01, CARQ, -12,  81N,  599E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052806, 01, CARQ,  -6,  81N,  594E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052806, 01, CARQ,   0,  81N,  589E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 93, 2014052806, 03, C12N,   0,  81N,  589E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
