SH, 05, 2013111318, 71, JNGP,   0,  75S,  851E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  12,  65S,  878E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  24,  65S,  866E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  36,  65S,  865E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  48,  57S,  854E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  60,  55S,  864E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  72,  56S,  874E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  84,  65S,  880E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP,  96,  69S,  895E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP, 108,  65S,  895E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 71, JNGP, 120,  62S,  895E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,   0,  65S,  882E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  12,  65S,  922E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  24,  65S,  948E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  36,  65S,  962E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  48,  65S,  977E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  60,  75S,  993E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  72,  85S, 1005E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  84,  93S, 1007E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN,  96, 107S, 1023E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN, 108, 104S, 1026E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 05, 2013111318, 72, JAVN, 120, 105S, 1041E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
