IO, 02, 2013101000, 03, NG01, 120, 215N,  773E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG01, 126, 217N,  767E,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG01, 132, 220N,  761E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG01, 138, 219N,  757E,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG01, 144, 219N,  749E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG03, 132, 201N,  777E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG03, 138, 202N,  772E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG03, 144, 203N,  763E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG05, 132, 204N,  777E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG05, 138, 202N,  770E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG05, 144, 201N,  761E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG08, 120, 200N,  779E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG08, 126, 203N,  774E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG08, 132, 201N,  770E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG08, 138, 202N,  762E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG08, 144, 202N,  752E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG09, 126, 219N,  779E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG09, 132, 221N,  772E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG09, 138, 222N,  766E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG09, 144, 226N,  759E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 114, 196N,  776E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 120, 197N,  767E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 126, 201N,  761E,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 132, 208N,  751E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 138, 211N,  747E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG10, 144, 218N,  739E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG14, 132, 200N,  779E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG14, 138, 198N,  772E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG14, 144, 198N,  761E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG15, 126, 183N,  776E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG15, 132, 186N,  769E,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG15, 138, 186N,  765E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG15, 144, 185N,  757E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 108, 194N,  779E,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 114, 198N,  771E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 120, 202N,  760E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 126, 206N,  753E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 132, 210N,  742E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 138, 210N,  737E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG16, 144, 209N,  723E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG17, 120, 200N,  774E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG17, 126, 200N,  768E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG17, 132, 203N,  761E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG17, 138, 203N,  757E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG17, 144, 205N,  747E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG18, 120, 202N,  776E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG18, 126, 205N,  765E,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG18, 132, 208N,  757E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG18, 138, 209N,  749E,   0, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG18, 144, 210N,  738E,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG19, 126, 196N,  774E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG19, 132, 198N,  768E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG19, 138, 199N,  762E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101000, 03, NG19, 144, 198N,  750E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 108, 236N,  779E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 114, 241N,  777E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 120, 247N,  774E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 126, 249N,  772E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 132, 251N,  769E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 138, 255N,  765E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG01, 144, 260N,  778E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 114, 212N,  776E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 120, 216N,  773E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 126, 212N,  768E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 132, 211N,  761E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 138, 210N,  759E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG03, 144, 217N,  753E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 114, 214N,  777E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 120, 217N,  772E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 126, 215N,  764E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 132, 220N,  759E,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 138, 220N,  750E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG05, 144, 224N,  743E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG07, 144, 197N,  779E,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG08, 120, 207N,  777E,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG08, 126, 208N,  772E,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG08, 132, 205N,  766E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG08, 138, 207N,  761E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG08, 144, 207N,  754E,   0,    0, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 02, 2013101012, 03, NG10, 108, 210N,  770E,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
