WP, 01, 2013111812, 71, JNGP,   0,  35N, 1109E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  12,  30N, 1070E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  24,  34N, 1060E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  36,  28N, 1056E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  48,  22N, 1066E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  60,  28N, 1065E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 71, JNGP,  72,  32N, 1070E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,   0,  46N, 1096E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  12,  45N, 1067E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  24,  42N, 1055E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  36,  45N, 1049E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  48,  55N, 1029E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  60,  60N, 1011E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  72,  62N,  992E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  84,  67N,  971E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN,  96,  76N,  952E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN, 108,  89N,  928E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 72, JAVN, 120,  99N,  900E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 74, JJGS,   0,  47N, 1114E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 74, JJGS,  12,  32N, 1085E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 74, JJGS,  24,  33N, 1074E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2013111812, 74, JJGS,  36,  32N, 1064E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
