AL, 01, 2014062812, 01, CARQ, -24, 343N,  813W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 01, 2014062812, 01, CARQ, -18, 338N,  807W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 01, 2014062812, 01, CARQ, -12, 334N,  801W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 129,   7,     INVEST,  , 
AL, 01, 2014062812, 01, CARQ,  -6, 329N,  794W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 01, 2014062812, 01, CARQ,   0, 325N,  786W,  20, 1016, DB,  34, NEQ,    0,    0,    0,    0, 1018,  100,  60,   0,   0,   L,   0,   X, 125,   7,     INVEST, S, 
AL, 01, 2014062812, 01, CARQ,   0, 325N,  786W,  20, 1016, DB,  50, NEQ,    0,    0,    0,    0, 1018,  100,  60,   0,   0,   L,   0,   X, 125,   7,     INVEST, S, 
AL, 01, 2014062812, 01, CARQ,   0, 325N,  786W,  20, 1016, DB,  64, NEQ,    0,    0,    0,    0, 1018,  100,  60,   0,   0,   L,   0,   X, 125,   7,     INVEST, S, 
AL, 01, 2014062812, 03,  CMC,   0, 323N,  786W,   0, 1018, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,   6, 320N,  782W,   0, 1020, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  12, 316N,  778W,   0, 1018, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  18, 312N,  775W,   0, 1018, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  24, 308N,  771W,   0, 1018, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  30, 304N,  771W,   0, 1017, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  36, 302N,  772W,   0, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  42, 303N,  777W,   0, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  48, 300N,  777W,   0, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  54, 299N,  779W,   0, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  60, 297N,  780W,   0, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  66, 299N,  783W,   0, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 01, 2014062812, 03,  CMC,  72, 297N,  783W,   0, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
