SH, 13, 2014011700, 71, JNGP,   0, 161S, 1595E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  12, 177S, 1605E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  24, 195S, 1617E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  36, 214S, 1627E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  48, 244S, 1646E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  60, 276S, 1665E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  72, 309S, 1695E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  84, 336S, 1715E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP,  96, 367S, 1745E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP, 108, 409S, 1765E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 71, JNGP, 120, 435S, 1771E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,   0, 155S, 1618E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  12, 185S, 1623E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  24, 204S, 1635E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  36, 233S, 1645E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  48, 264S, 1652E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  60, 295S, 1657E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  72, 316S, 1674E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  84, 345S, 1686E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN,  96, 362S, 1724E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN, 108, 382S, 1753E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011700, 72, JAVN, 120, 410S, 1739E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011706, 03, CTCX,   0, 173S, 1630E,  22, 1004, XX,  34, NEQ,    0,  256,  249,    0,    0,    0, 108,   0,   0, 
SH, 13, 2014011706, 03, CTCX,   6, 187S, 1632E,  42, 1000, XX,  34, NEQ,    0,  288,   82,    0,    0,    0,  73,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  12, 195S, 1637E,  31,  999, XX,  34, NEQ,    0,  274,    0,    0,    0,    0,  90,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  18, 205S, 1640E,  34,  999, XX,  34, NEQ,    0,  222,    0,    0,    0,    0,  68,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  24, 214S, 1645E,  36,  998, XX,  34, NEQ,  142,  169,  133,    0,    0,    0, 107,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  30, 221S, 1641E,  38,  999, XX,  34, NEQ,    0,  319,    0,    0,    0,    0,  87,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  36, 227S, 1643E,  32,  997, XX,  34, NEQ,    0,  349,    0,    0,    0,    0, 105,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  42, 242S, 1652E,  33,  998, XX,  34, NEQ,    0,  282,    0,    0,    0,    0,  80,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  48, 263S, 1662E,  33,  997, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  77,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  54, 280S, 1668E,  33,  997, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  62,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  60, 290S, 1675E,   0,  995, XX,  34, NEQ,    0,    0,    0,    0, 
SH, 13, 2014011706, 03, CTCX,  66, 317S, 1691E,   0,  997, XX,  34, NEQ,    6,  230,   46,   56, 
SH, 13, 2014011706, 03, CTCX,  72, 337S, 1707E,  36, 1000, XX,  34, NEQ,   64,  209,    0,   57,    0,    0,  38,   0,   0, 
SH, 13, 2014011706, 03, CTCX,  78, 344S, 1725E,  33,  996, XX,  34, NEQ,    0,  235,    0,    0,    0,    0,  93,   0,   0, 
