CP, 95, 2014101112, 01, CARQ, -24,  97N, 1287W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 95, 2014101112, 01, CARQ, -18,  98N, 1299W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 95, 2014101112, 01, CARQ, -12,  98N, 1311W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 272,  13,     INVEST,  , 
CP, 95, 2014101112, 01, CARQ,  -6,  99N, 1325W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 95, 2014101112, 01, CARQ,   0, 100N, 1340W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   E,   0,   X, 275,  13,     INVEST, S, 
CP, 95, 2014101112, 01, CARQ,   0, 100N, 1340W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   E,   0,   X, 275,  13,     INVEST, S, 
CP, 95, 2014101112, 01, CARQ,   0, 100N, 1340W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   E,   0,   X, 275,  13,     INVEST, S, 
CP, 95, 2014101112, 03,  CMC,   0,  99N, 1328W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,   6, 102N, 1336W,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  12, 110N, 1341W,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  18, 113N, 1356W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  24, 114N, 1366W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  30, 120N, 1374W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  36, 127N, 1383W,   0, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  42, 130N, 1391W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  48, 139N, 1401W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  54, 140N, 1410W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  60, 150N, 1420W,   0,  996, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  66, 157N, 1429W,   0, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  72, 161N, 1438W,   0,  997, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  78, 167N, 1442W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  84, 170N, 1450W,   0,  996, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 95, 2014101112, 03,  CMC,  90, 170N, 1451W,   0, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
