EP, 06, 2014070712, 01, CARQ, -24,  87N, 1140W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 06, 2014070712, 01, CARQ, -18,  89N, 1151W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 06, 2014070712, 01, CARQ, -12,  91N, 1162W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 283,  11,     INVEST,  , 
EP, 06, 2014070712, 01, CARQ,  -6,  94N, 1173W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 06, 2014070712, 01, CARQ,   0,  95N, 1184W,  20, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  130,  25,   0,   0,   E,   0,   X, 280,  11,     INVEST, S, 
EP, 06, 2014070712, 01, CARQ,   0,  95N, 1184W,  20, 1007, LO,  50, NEQ,    0,    0,    0,    0, 1010,  130,  25,   0,   0,   E,   0,   X, 280,  11,     INVEST, S, 
EP, 06, 2014070712, 01, CARQ,   0,  95N, 1184W,  20, 1007, LO,  64, NEQ,    0,    0,    0,    0, 1010,  130,  25,   0,   0,   E,   0,   X, 280,  11,     INVEST, S, 
EP, 06, 2014070712, 03,  EMX,   0,  94N, 1174W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,   6,  88N, 1197W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  12,  89N, 1201W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  18,  97N, 1209W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  24, 103N, 1214W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  30, 111N, 1224W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  36, 119N, 1239W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  EMX,  42, 118N, 1259W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,   0,  90N, 1184W,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,  12,  97N, 1217W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,  24,  98N, 1245W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,  36, 100N, 1269W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,  48,  99N, 1304W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03,  NGX,  60, 100N, 1340W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,   0,  97N, 1183W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,   6,  98N, 1196W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  12,  97N, 1208W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  18,  98N, 1219W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  24, 101N, 1234W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  30, 104N, 1247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  36, 108N, 1262W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  42, 110N, 1276W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  48, 114N, 1291W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  54, 117N, 1308W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  60, 121N, 1326W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  66, 124N, 1342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  72, 127N, 1357W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  78, 133N, 1370W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  84, 140N, 1381W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  90, 145N, 1392W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN,  96, 151N, 1404W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 102, 156N, 1414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 108, 163N, 1427W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 114, 166N, 1438W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 120, 170N, 1450W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 126, 177N, 1459W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 132, 180N, 1473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 138, 180N, 1493W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 144, 182N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AEMN, 150, 187N, 1514W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,   0, 101N, 1185W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,   6,  98N, 1203W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  12,  90N, 1223W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  18,  91N, 1231W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  24,  99N, 1240W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  30, 106N, 1253W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  36, 108N, 1267W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  42, 108N, 1287W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  48, 110N, 1309W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  54, 109N, 1331W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  60, 107N, 1353W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  66, 110N, 1372W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  72, 113N, 1393W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  78, 119N, 1410W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  84, 124N, 1419W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  90, 129N, 1429W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01,  96, 138N, 1440W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 102, 140N, 1453W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 108, 148N, 1469W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 114, 156N, 1480W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 120, 158N, 1493W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 126, 168N, 1505W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 132, 168N, 1525W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 138, 176N, 1535W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 144, 190N, 1544W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP01, 150, 201N, 1560W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,   0, 105N, 1177W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,   6, 102N, 1186W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  12, 103N, 1198W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  18, 107N, 1210W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  24, 109N, 1221W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  30, 114N, 1233W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  36, 119N, 1247W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  42, 122N, 1260W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  48, 129N, 1272W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  54, 130N, 1290W,  37, 1005, XX,  34, NEQ,  144,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  60, 138N, 1302W,  36, 1003, XX,  34, NEQ,  100,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  66, 142N, 1314W,  37, 1005, XX,  34, NEQ,  102,   87,    0,    0, 
EP, 06, 2014070712, 03, AP02,  72, 149N, 1330W,  36, 1004, XX,  34, NEQ,   76,    0,    0,   76, 
EP, 06, 2014070712, 03, AP02,  78, 151N, 1341W,  37, 1006, XX,  34, NEQ,   96,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  84, 159N, 1351W,  37, 1005, XX,  34, NEQ,   72,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  90, 168N, 1361W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02,  96, 170N, 1372W,  36, 1006, XX,  34, NEQ,   63,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 102, 177N, 1383W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 108, 183N, 1392W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 114, 190N, 1400W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 120, 193N, 1408W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 126, 197N, 1415W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 132, 201N, 1421W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 138, 201N, 1430W,  26, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 144, 203N, 1440W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 150, 206N, 1453W,  22, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 156, 203N, 1461W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 162, 206N, 1469W,  21, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 168, 212N, 1487W,  17, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 174, 215N, 1500W,  18, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 180, 217N, 1515W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 186, 216N, 1521W,  17, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP02, 192, 218N, 1530W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,   0,  95N, 1179W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,   6,  92N, 1192W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,  12,  90N, 1194W,  22, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,  18,  96N, 1203W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,  24, 100N, 1217W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,  30, 108N, 1231W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2014070712, 03, AP03,  36, 114N, 1245W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
