WP, 99, 2014110606,   , BEST,   0,  69N, 1087E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110612,   , BEST,   0,  68N, 1076E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110618,   , BEST,   0,  64N, 1062E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110700,   , BEST,   0,  61N, 1050E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110706,   , BEST,   0,  63N, 1040E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110712,   , BEST,   0,  64N, 1035E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110718,   , BEST,   0,  65N, 1027E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110800,   , BEST,   0,  65N, 1010E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110806,   , BEST,   0,  65N,  997E,  15, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110812,   , BEST,   0,  65N,  993E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110818,   , BEST,   0,  65N,  987E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110900,   , BEST,   0,  65N,  982E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110906,   , BEST,   0,  69N,  976E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110912,   , BEST,   0,  75N,  968E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014110918,   , BEST,   0,  79N,  960E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0, 
WP, 99, 2014111000,   , BEST,   0,  81N,  952E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0, 
WP, 99, 2014111006,   , BEST,   0,  81N,  942E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111012,   , BEST,   0,  82N,  927E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111018,   , BEST,   0,  88N,  914E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111100,   , BEST,   0,  91N,  901E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111106,   , BEST,   0,  99N,  877E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111112,   , BEST,   0, 102N,  867E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111118,   , BEST,   0, 104N,  852E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111200,   , BEST,   0, 102N,  841E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 99, 2014111206,   , BEST,   0,  99N,  826E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111212,   , BEST,   0, 104N,  815E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111218,   , BEST,   0, 108N,  807E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111300,   , BEST,   0, 118N,  798E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111306,   , BEST,   0, 128N,  789E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 99, 2014111312,   , BEST,   0, 139N,  780E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
