SH, 92, 2014032100, 71, JNGP,   0, 118S, 1445E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 71, JNGP,  12, 113S, 1425E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 71, JNGP,  24,  92S, 1445E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 71, JNGP,  36,  85S, 1482E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 72, JAVN,   0, 111S, 1435E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 72, JAVN,  12, 113S, 1424E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032100, 72, JAVN,  24, 113S, 1389E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 71, JNGP,   0, 115S, 1442E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 71, JNGP,  12,  93S, 1425E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 72, JAVN,   0, 116S, 1426E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 72, JAVN,  12, 101S, 1425E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 72, JAVN,  24, 115S, 1393E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032106, 72, JAVN,  36, 105S, 1399E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  12, 121S, 1427E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  24, 122S, 1417E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  36, 125S, 1416E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  48, 129S, 1417E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  60, 133S, 1423E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS1,  72, 137S, 1430E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  12, 121S, 1427E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  24, 122S, 1417E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  36, 125S, 1416E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  48, 129S, 1417E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  60, 133S, 1423E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 03, WBS5,  72, 137S, 1430E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014032112, 71, JNGP,   0,  95S, 1447E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032112, 72, JAVN,   0, 111S, 1425E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032112, 72, JAVN,  12, 121S, 1404E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014032112, 72, JAVN,  24, 117S, 1390E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,   0, 140S, 1390E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  12, 152S, 1379E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  24, 149S, 1377E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  36, 151S, 1379E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  48, 158S, 1379E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  60, 161S, 1369E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042218, 72, JAVN,  72, 159S, 1351E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042300, 01, CARQ, -18, 146S, 1381E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 01, CARQ, -12, 146S, 1382E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 01, CARQ,  -6, 146S, 1383E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 01, CARQ,   0, 146S, 1384E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLAU,  12, 148S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLAU,  24, 150S, 1384E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLAU,  36, 154S, 1381E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLAU,  48, 158S, 1378E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLAU,  72, 167S, 1370E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIM,  12, 145S, 1382E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIM,  24, 152S, 1379E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIM,  36, 150S, 1378E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIM,  48, 149S, 1384E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIM,  72, 150S, 1399E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIP,  12, 148S, 1380E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIP,  24, 150S, 1402E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIP,  36, 153S, 1409E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIP,  48, 158S, 1438E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, CLIP,  72, 164S, 1514E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, FIM9,   0, 150S, 1374E,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, HPAC,  12, 146S, 1384E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, HPAC,  24, 149S, 1384E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, HPAC,  36, 148S, 1384E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, HPAC,  48, 148S, 1388E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, HPAC,  72, 148S, 1398E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  12,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  24,   0N,    0E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  36,   0N,    0E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  48,   0N,    0E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  60,   0N,    0E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  72,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  84,   0N,    0E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D,  96,   0N,    0E,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D, 108,   0N,    0E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, ST5D, 120,   0N,    0E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, STRT,  12, 143S, 1378E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, STRT,  24, 139S, 1370E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, STRT,  36, 136S, 1362E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, STRT,  48, 132S, 1354E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, STRT,  72, 124S, 1336E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,   0, 146S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,   6, 139S, 1369E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  12, 140S, 1372E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  18, 141S, 1379E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  24, 143S, 1388E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  30, 146S, 1397E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  36, 150S, 1406E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  42, 154S, 1414E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  48, 158S, 1422E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  54, 163S, 1429E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  60, 167S, 1434E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  66, 170S, 1439E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, WBAR,  72, 172S, 1441E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  12, 144S, 1386E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  24, 144S, 1388E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  36, 144S, 1390E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  48, 144S, 1392E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  60, 144S, 1394E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  72, 144S, 1396E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  84, 144S, 1398E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP,  96, 144S, 1400E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP, 108, 144S, 1402E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042300, 03, XTRP, 120, 144S, 1404E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 01, CARQ, -18, 146S, 1382E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 01, CARQ, -12, 146S, 1383E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 01, CARQ,  -6, 146S, 1384E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 01, CARQ,   0, 146S, 1385E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLAU,  12, 148S, 1386E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLAU,  24, 150S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLAU,  36, 154S, 1382E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLAU,  48, 158S, 1379E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLAU,  72, 167S, 1371E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIM,  12, 145S, 1383E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIM,  24, 152S, 1380E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIM,  36, 150S, 1379E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIM,  48, 149S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIM,  72, 150S, 1400E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIP,  12, 148S, 1382E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIP,  24, 150S, 1404E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIP,  36, 153S, 1411E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIP,  48, 158S, 1439E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, CLIP,  72, 164S, 1516E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, HPAC,  12, 146S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, HPAC,  24, 149S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, HPAC,  36, 148S, 1385E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, HPAC,  48, 148S, 1389E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, HPAC,  72, 148S, 1399E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, ST5D,  12,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, ST5D,  24,   0N,    0E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, ST5D,  36,   0N,    0E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, ST5D,  48,   0N,    0E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 92, 2014042306, 03, ST5D,  60,   0N,    0E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
