SH, 16, 2014012900, 71, JNGP,   0, 165S, 1599E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 71, JNGP,  12, 159S, 1645E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,   0, 155S, 1661E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  12, 186S, 1682E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  24, 148S, 1696E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  36, 137S, 1702E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  48, 129S, 1681E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  60, 120S, 1682E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  72, 119S, 1677E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  84, 108S, 1680E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN,  96, 100S, 1694E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN, 108, 128S, 1729E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012900, 72, JAVN, 120, 158S, 1733E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  12, 158S, 1701E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  24, 157S, 1738E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  36, 145S, 1764E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  48, 148S, 1797E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  60, 175S, 1768W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS1,  72, 203S, 1733W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  12, 158S, 1701E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  24, 157S, 1738E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  36, 145S, 1764E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  48, 148S, 1797E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  60, 175S, 1768W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 03, WBS5,  72, 203S, 1733W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 16, 2014012906, 71, JNGP,   0, 165S, 1650E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 16, 2014012906, 71, JNGP,  12, 154S, 1669E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
