EP, 12, 2006083000,   , BEST,   0, 160N, 1140W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  30,  35,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 12, 2006083006,   , BEST,   0, 163N, 1144W,  35, 1005, TS,  34, NEQ,   20,    0,   20,   30, 1009,  150,  20,  45,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083012,   , BEST,   0, 165N, 1149W,  50, 1000, TS,  34, NEQ,   50,   40,   40,   50, 1008,  150,  20,  45,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083012,   , BEST,   0, 165N, 1149W,  50, 1000, TS,  50, NEQ,   20,   20,   20,   20, 1008,  150,  20,  45,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083018,   , BEST,   0, 167N, 1152W,  55,  994, TS,  34, NEQ,   50,   40,   40,   50, 1008,  150,  20,  65,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083018,   , BEST,   0, 167N, 1152W,  55,  994, TS,  50, NEQ,   25,   25,   25,   25, 1008,  150,  20,  65,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083100,   , BEST,   0, 170N, 1155W,  60,  990, TS,  34, NEQ,   45,   45,   45,   45, 1008,  200,  20,  75,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083100,   , BEST,   0, 170N, 1155W,  60,  990, TS,  50, NEQ,   30,   30,   30,   30, 1008,  200,  20,  75,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083106,   , BEST,   0, 174N, 1159W,  65,  987, HU,  34, NEQ,   50,   50,   50,   50, 1006,  150,  15,  80,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083106,   , BEST,   0, 174N, 1159W,  65,  987, HU,  50, NEQ,   30,   30,   30,   30, 1006,  150,  15,  80,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083106,   , BEST,   0, 174N, 1159W,  65,  987, HU,  64, NEQ,   15,   15,    0,   15, 1006,  150,  15,  80,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083112,   , BEST,   0, 178N, 1164W,  70,  985, HU,  34, NEQ,   60,   60,   60,   60, 1006,  150,  15,  80,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
EP, 12, 2006083112,   , BEST,   0, 178N, 1164W,  70,  985, HU,  50, NEQ,   30,   30,   30,   30, 1006,  150,  15,  80,   0,   E,   0,    ,   0,   0,     KRISTY, D, 
