AL, 01, 2006060812, 01, CARQ, -24, 142N,  888W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 01, 2006060812, 01, CARQ, -18, 150N,  883W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 01, 2006060812, 01, CARQ, -12, 158N,  880W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  10,   8, 
AL, 01, 2006060812, 01, CARQ,  -6, 166N,  880W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 01, 2006060812, 01, CARQ,   0, 173N,  881W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   L,   0,   X, 355,   7,     INVEST, M, 
AL, 01, 2006060812, 01, CARQ,   0, 173N,  881W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   L,   0,   X, 355,   7,     INVEST, M, 
AL, 01, 2006060812, 01, CARQ,   0, 173N,  881W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   L,   0,   X, 355,   7,     INVEST, M, 
AL, 01, 2006060812, 03, A90E,   0, 173N,  881W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  12, 184N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  24, 193N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  36, 205N,  876W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  48, 216N,  877W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  60, 224N,  880W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  72, 231N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  84, 239N,  877W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E,  96, 250N,  875W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E, 108, 258N,  867W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A90E, 120, 265N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,   0, 173N,  881W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  12, 184N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  24, 193N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  36, 205N,  876W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  48, 215N,  877W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  60, 224N,  880W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  72, 232N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  84, 240N,  877W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E,  96, 250N,  875W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E, 108, 259N,  867W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A98E, 120, 266N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,   0, 173N,  881W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  12, 184N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  24, 191N,  878W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  36, 200N,  869W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  48, 210N,  867W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  60, 217N,  871W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, A9UK,  72, 225N,  873W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  12, 179N,  880W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  24, 185N,  878W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  36, 194N,  883W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  48, 208N,  892W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  60, 225N,  900W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  72, 241N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  84, 257N,  905W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 01, 2006060812, 03, BAMD,  96, 270N,  901W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
