EP, 17, 2006101906, 01, CARQ, -24, 130N,  865W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 17, 2006101906, 01, CARQ, -18, 132N,  885W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 17, 2006101906, 01, CARQ, -12, 135N,  905W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 280,  19, 
EP, 17, 2006101906, 01, CARQ,  -6, 138N,  923W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 17, 2006101906, 01, CARQ,   0, 142N,  942W,  25, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 280,  19,     INVEST, D, 
EP, 17, 2006101906, 01, CARQ,   0, 142N,  942W,  25, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 280,  19,     INVEST, D, 
EP, 17, 2006101906, 01, CARQ,   0, 142N,  942W,  25, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1009,  180,  60,   0,   0,   E,   0,   X, 280,  19,     INVEST, D, 
EP, 17, 2006101906, 03, BAMD,  12, 146N,  973W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  24, 151N, 1000W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  36, 158N, 1026W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  48, 165N, 1050W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  60, 173N, 1071W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  72, 182N, 1090W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  84, 193N, 1109W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD,  96, 209N, 1123W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD, 108, 234N, 1130W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMD, 120, 270N, 1119W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  12, 145N,  970W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  24, 146N,  996W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  36, 147N, 1023W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  48, 149N, 1049W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  60, 152N, 1073W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  72, 153N, 1097W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  84, 155N, 1122W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM,  96, 159N, 1142W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM, 108, 167N, 1156W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMM, 120, 177N, 1158W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMS,  12, 141N,  955W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 17, 2006101906, 03, BAMS,  24, 142N,  972W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
