AL, 04, 2006071218, 03, NGPS,   0, 115N,  588W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006071218, 03, NGPS,   6, 112N,  607W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006071218, 03, NGPS,  12, 122N,  627W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006071218, 03, NGPS,  18, 129N,  645W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 01, CARQ, -24, 104N,  118W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2006082100, 01, CARQ, -18, 105N,  134W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2006082100, 01, CARQ, -12, 106N,  150W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  16, 
AL, 04, 2006082100, 01, CARQ,  -6, 107N,  166W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 04, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 04, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 04, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 04, 2006082100, 03,  NGX,   0, 118N,  164W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03,  NGX,  12, 120N,  192W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03,  NGX,  24, 125N,  215W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03,  NGX,  36, 134N,  232W,  11, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,   0, 108N,  182W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  12, 111N,  215W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  24, 112N,  247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  36, 113N,  276W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  48, 114N,  301W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  60, 118N,  322W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  72, 125N,  339W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  84, 133N,  356W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E,  96, 143N,  375W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E, 108, 156N,  396W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A90E, 120, 169N,  420W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,   0, 108N,  182W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  12, 111N,  215W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  24, 112N,  247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  36, 113N,  275W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  48, 114N,  299W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  60, 118N,  320W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  72, 125N,  337W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  84, 133N,  354W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E,  96, 143N,  373W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E, 108, 155N,  393W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A98E, 120, 168N,  417W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,   0, 108N,  182W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  12, 111N,  215W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  24, 113N,  247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  36, 116N,  275W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  48, 123N,  299W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  60, 130N,  320W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, A9UK,  72, 138N,  339W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,   0, 114N,  175W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,   6, 118N,  182W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  12, 120N,  196W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  18, 120N,  211W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  24, 125N,  226W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  30, 130N,  238W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  36, 136N,  251W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  42, 143N,  266W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  48, 150N,  279W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  54, 158N,  293W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  60, 164N,  308W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  66, 170N,  322W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  72, 181N,  336W,  25, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  78, 190N,  346W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  84, 206N,  360W,  28, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  90, 217N,  373W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00,  96, 222N,  388W,  28, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 102, 236N,  401W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 108, 246N,  418W,  29, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 114, 254N,  433W,  27, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 120, 258N,  446W,  25, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 126, 264N,  456W,  25, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 132, 268N,  472W,  25, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 138, 272N,  482W,  22, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 144, 277N,  494W,  22, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 150, 283N,  507W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 04, 2006082100, 03, AC00, 156, 288N,  522W,  23, 1017, XX,  34, NEQ,    0,    0,    0,    0, 
