EP, 13, 2006091218, 01, CARQ, -24, 133N,  929W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 13, 2006091218, 01, CARQ, -18, 134N,  940W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 13, 2006091218, 01, CARQ, -12, 134N,  951W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 273,  10, 
EP, 13, 2006091218, 01, CARQ,  -6, 135N,  961W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 13, 2006091218, 01, CARQ,   0, 135N,  973W,  20, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1011,  125,  40,   0,   0,   E,   0,   X, 275,  11,     INVEST, M, 
EP, 13, 2006091218, 01, CARQ,   0, 135N,  973W,  20, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1011,  125,  40,   0,   0,   E,   0,   X, 275,  11,     INVEST, M, 
EP, 13, 2006091218, 01, CARQ,   0, 135N,  973W,  20, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1011,  125,  40,   0,   0,   E,   0,   X, 275,  11,     INVEST, M, 
EP, 13, 2006091218, 03, AC00,   0, 130N,  974W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AC00,   6, 131N,  992W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AC00,  12, 131N, 1008W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,   0, 132N,  971W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,   6, 134N,  986W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  12, 135N,  992W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  18, 134N,  996W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  24, 131N, 1008W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  30, 135N, 1019W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  36, 140N, 1027W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  42, 147N, 1038W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  48, 151N, 1052W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  54, 157N, 1063W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  60, 161N, 1072W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  66, 164N, 1082W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  72, 168N, 1092W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  78, 169N, 1099W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  84, 172N, 1110W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  90, 172N, 1120W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN,  96, 173N, 1131W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2006091218, 03, AEMN, 102, 174N, 1140W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
