EP, 06, 2006071612, 01, CARQ, -24,  96N,  930W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 06, 2006071612, 01, CARQ, -18,  97N,  940W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 06, 2006071612, 01, CARQ, -12,  98N,  950W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 276,  10, 
EP, 06, 2006071612, 01, CARQ,  -6,  99N,  960W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 06, 2006071612, 01, CARQ,   0, 100N,  970W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 06, 2006071612, 01, CARQ,   0, 100N,  970W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 06, 2006071612, 01, CARQ,   0, 100N,  970W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 06, 2006071612, 03,  EMX,   0, 108N,  980W,  13, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,   0, 111N,  968W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  12, 105N,  973W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  24,  97N,  984W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  36,  92N,  993W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  48,  93N, 1001W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  60,  97N, 1011W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  72, 104N, 1019W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  84, 114N, 1027W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX,  96, 117N, 1032W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX, 108, 119N, 1039W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX, 120, 117N, 1048W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX, 132, 116N, 1058W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03,  NGX, 144, 119N, 1060W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,   0,  91N,  969W,   8, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,   6,  82N,  978W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,  12,  81N,  984W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,  18,  78N,  992W,  12, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,  24,  74N, 1004W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP13,  30,  63N, 1000W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,   0,  91N,  974W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,   6,  88N,  982W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,  12,  90N,  989W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,  18,  83N,  987W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,  24,  76N,  998W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,  30,  71N,  998W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 06, 2006071612, 03, AP14,  36,  64N,  993W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
