EP, 03, 2006071100,   , BEST,   0, 132N, 1103W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  30,  40,   0,   E,   0,    ,   0,   0,      THREE, D, 
EP, 03, 2006071106,   , BEST,   0, 135N, 1110W,  40, 1003, TS,  34, NEQ,   30,   30,   30,    0, 1009,  200,  25,  45,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071112,   , BEST,   0, 138N, 1117W,  50,  998, TS,  34, NEQ,   40,   40,   40,    0, 1009,  200,  25,  45,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071112,   , BEST,   0, 138N, 1117W,  50,  998, TS,  50, NEQ,   20,    0,    0,    0, 
EP, 03, 2006071118,   , BEST,   0, 141N, 1126W,  60,  991, TS,  34, NEQ,   50,   50,   50,   50, 1008,  200,  25,  55,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071118,   , BEST,   0, 141N, 1126W,  60,  991, TS,  50, NEQ,   25,   20,   20,   25, 1008,  200,  25,  55,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071200,   , BEST,   0, 144N, 1135W,  75,  983, HU,  34, NEQ,   75,   60,   60,   75, 1008,  275,  15, 100,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071200,   , BEST,   0, 144N, 1135W,  75,  983, HU,  50, NEQ,   35,   30,   30,   35, 1008,  275,  15, 100,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071200,   , BEST,   0, 144N, 1135W,  75,  983, HU,  64, NEQ,   15,   15,   15,   15, 1008,  275,  15, 100,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071206,   , BEST,   0, 148N, 1146W,  80,  976, HU,  34, NEQ,   75,   60,   60,   75, 1009,  275,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071206,   , BEST,   0, 148N, 1146W,  80,  976, HU,  50, NEQ,   40,   30,   30,   40, 1009,  275,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071206,   , BEST,   0, 148N, 1146W,  80,  976, HU,  64, NEQ,   20,   20,   20,   20, 1009,  275,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071212,   , BEST,   0, 154N, 1157W,  85,  973, HU,  34, NEQ,   75,   60,   60,   75, 1009,  250,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071212,   , BEST,   0, 154N, 1157W,  85,  973, HU,  50, NEQ,   40,   30,   30,   40, 1009,  250,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071212,   , BEST,   0, 154N, 1157W,  85,  973, HU,  64, NEQ,   20,   20,   20,   20, 1009,  250,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071218,   , BEST,   0, 160N, 1169W,  90,  970, HU,  34, NEQ,   75,   60,   60,   75, 1010,  200,  15, 110,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071218,   , BEST,   0, 160N, 1169W,  90,  970, HU,  50, NEQ,   40,   30,   30,   40, 1010,  200,  15, 110,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071218,   , BEST,   0, 160N, 1169W,  90,  970, HU,  64, NEQ,   20,   20,   20,   20, 1010,  200,  15, 110,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071300,   , BEST,   0, 166N, 1182W, 100,  962, HU,  34, NEQ,   75,   60,   60,   75, 1008,  200,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071300,   , BEST,   0, 166N, 1182W, 100,  962, HU,  50, NEQ,   50,   30,   30,   50, 1008,  200,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071300,   , BEST,   0, 166N, 1182W, 100,  962, HU,  64, NEQ,   25,   20,   20,   25, 1008,  200,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071306,   , BEST,   0, 172N, 1198W, 110,  953, HU,  34, NEQ,   75,   60,   60,   75, 1008,  200,  15, 135,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071306,   , BEST,   0, 172N, 1198W, 110,  953, HU,  50, NEQ,   50,   30,   30,   50, 1008,  200,  15, 135,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071306,   , BEST,   0, 172N, 1198W, 110,  953, HU,  64, NEQ,   25,   20,   20,   25, 1008,  200,  15, 135,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071312,   , BEST,   0, 177N, 1213W, 100,  959, HU,  34, NEQ,   75,   60,   60,   75, 1008,  150,  15, 130,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071312,   , BEST,   0, 177N, 1213W, 100,  959, HU,  50, NEQ,   50,   30,   30,   50, 1008,  150,  15, 130,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071312,   , BEST,   0, 177N, 1213W, 100,  959, HU,  64, NEQ,   25,   20,   20,   25, 1008,  150,  15, 130,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071318,   , BEST,   0, 182N, 1227W,  90,  966, HU,  34, NEQ,   60,   50,   50,   60, 1008,  150,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071318,   , BEST,   0, 182N, 1227W,  90,  966, HU,  50, NEQ,   35,   25,   25,   35, 1008,  150,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071318,   , BEST,   0, 182N, 1227W,  90,  966, HU,  64, NEQ,   20,   15,   15,   20, 1008,  150,  15, 115,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071400,   , BEST,   0, 186N, 1240W,  75,  975, HU,  34, NEQ,   60,   50,   50,   60, 1008,  150,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071400,   , BEST,   0, 186N, 1240W,  75,  975, HU,  50, NEQ,   35,   25,   25,   35, 1008,  150,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071400,   , BEST,   0, 186N, 1240W,  75,  975, HU,  64, NEQ,   20,   15,   15,   20, 1008,  150,  15, 105,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071406,   , BEST,   0, 191N, 1253W,  60,  985, TS,  34, NEQ,   50,   30,   30,   50, 1008,  150,  15,  90,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071406,   , BEST,   0, 191N, 1253W,  60,  985, TS,  50, NEQ,   25,    0,    0,   25, 1008,  150,  15,  90,   0,   E,   0,    ,   0,   0,        BUD, D, 
EP, 03, 2006071412,   , BEST,   0, 194N, 1265W,  50,  995, TS,  34, NEQ,   40,   20,   20,   40, 1008,  125,  15,  75,   0,   E,   0,    ,   0,   0,        BUD, M, 
EP, 03, 2006071412,   , BEST,   0, 194N, 1265W,  50,  995, TS,  50, NEQ,   15,    0,    0,   15, 1008,  125,  15,  75,   0,   E,   0,    ,   0,   0,        BUD, M, 
EP, 03, 2006071418,   , BEST,   0, 197N, 1278W,  40, 1001, TS,  34, NEQ,   25,    0,    0,   25, 1008,  125,  15,  50,   0,   E,   0,    ,   0,   0,        BUD, S, 
EP, 03, 2006071500,   , BEST,   0, 199N, 1292W,  35, 1003, TS,  34, NEQ,   25,    0,    0,   25, 1008,  120,  15,  45,   0,   E,   0,    ,   0,   0,        BUD, S, 
EP, 03, 2006071506,   , BEST,   0, 202N, 1307W,  30, 1005, TD,  34, NEQ,    0,    0,    0,    0, 1009,  120,  25,  40,   0,   E,   0,    ,   0,   0,        BUD, S, 
EP, 03, 2006071512,   , BEST,   0, 206N, 1322W,  25, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1009,  120,  25,  40,   0,   E,   0,    ,   0,   0,        BUD, S, 
EP, 03, 2006071518,   , BEST,   0, 210N, 1337W,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  25,  35,   0,   E,   0,    ,   0,   0,        BUD, S, 
EP, 03, 2006071600,   , BEST,   0, 215N, 1352W,  25, 1008, TD,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071606,   , BEST,   0, 220N, 1368W,  25, 1009, TD,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071612,   , BEST,   0, 225N, 1383W,  20, 1010, LO,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071618,   , BEST,   0, 230N, 1398W,  20, 1012, LO,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071700,   , BEST,   0, 235N, 1413W,  20, 1013, LO,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071706,   , BEST,   0, 241N, 1430W,  20, 1013, LO,  34, NEQ,    0,    0,    0,    0, 
EP, 03, 2006071712,   , BEST,   0, 248N, 1448W,  20, 1013, LO,  34, NEQ,    0,    0,    0,    0, 
