CP, 06, 2015092100, 01, CARQ, -24,  98N, 1391W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 06, 2015092100, 01, CARQ, -18,  99N, 1401W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 06, 2015092100, 01, CARQ, -12,  99N, 1406W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 276,   5,     INVEST,  , 
CP, 06, 2015092100, 01, CARQ,  -6, 100N, 1411W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 06, 2015092100, 01, CARQ,   0, 100N, 1416W,  20, 1005, DB,  34, NEQ,    0,    0,    0,    0, 1006,  130,  60,   0,   0,   C,   0,   X, 275,   5,     INVEST, S, 
CP, 06, 2015092100, 01, CARQ,   0, 100N, 1416W,  20, 1005, DB,  50, NEQ,    0,    0,    0,    0, 1006,  130,  60,   0,   0,   C,   0,   X, 275,   5,     INVEST, S, 
CP, 06, 2015092100, 01, CARQ,   0, 100N, 1416W,  20, 1005, DB,  64, NEQ,    0,    0,    0,    0, 1006,  130,  60,   0,   0,   C,   0,   X, 275,   5,     INVEST, S, 
CP, 06, 2015092100, 03,  CMC,   0,  99N, 1409W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,   6,  98N, 1409W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  12,  97N, 1411W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  18,  98N, 1412W,   0, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  24, 108N, 1412W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  30, 114N, 1413W,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  36, 125N, 1418W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  42, 131N, 1419W,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  48, 140N, 1420W,   0, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  54, 144N, 1420W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  60, 151N, 1417W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  66, 160N, 1410W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  72, 166N, 1411W,   0, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  78, 170N, 1409W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  84, 174N, 1403W,   0, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  90, 179N, 1401W,   0, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC,  96, 180N, 1400W,   0, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 102, 180N, 1400W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 108, 181N, 1399W,   0, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 114, 186N, 1400W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 120, 189N, 1402W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 126, 190N, 1410W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 132, 191N, 1416W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 138, 194N, 1421W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  CMC, 144, 197N, 1426W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  EMX,   0,  97N, 1402W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  EMX,   6,  95N, 1405W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 06, 2015092100, 03,  EMX,  12,  97N, 1413W,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
