AL, 90, 2017100318, 01, CARQ, -24, 115N,  790W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2017100318, 01, CARQ, -18, 116N,  795W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2017100318, 01, CARQ, -12, 117N,  800W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 283,   5,     INVEST,  , 
AL, 90, 2017100318, 01, CARQ,  -6, 118N,  804W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2017100318, 01, CARQ,   0, 120N,  810W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   L,   0,   X, 285,   8,     INVEST, S, 
AL, 90, 2017100318, 01, CARQ,   0, 120N,  810W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   L,   0,   X, 285,   8,     INVEST, S, 
AL, 90, 2017100318, 01, CARQ,   0, 120N,  810W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   L,   0,   X, 285,   8,     INVEST, S, 
AL, 90, 2017100318, 03,  NAM,   0, 112N,  810W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,   6, 119N,  821W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  12, 116N,  816W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  18, 125N,  820W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  24, 130N,  824W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  30, 133N,  829W,  22, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  36, 136N,  829W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  42, 145N,  827W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  48, 158N,  826W,  35, 1002, XX,  34, NEQ,   39,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  54, 170N,  825W,  33, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  60, 184N,  826W,  36, 1000, XX,  34, NEQ,   61,   65,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  66, 201N,  826W,  36, 1000, XX,  34, NEQ,   94,   98,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  72, 221N,  830W,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  78, 240N,  833W,  32, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03,  NAM,  84, 255N,  836W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03, AC00,   0, 111N,  803W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03, AC00,   6, 113N,  805W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2017100318, 03, AC00,  12, 115N,  809W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
