WP, 08, 2017071812, 71, JNVG,   0,  85N, 1244E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  12,  93N, 1216E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  24, 114N, 1205E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  36, 134N, 1204E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  48, 136N, 1224E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  60, 166N, 1235E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071812, 71, JNVG,  72, 163N, 1243E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 08, 2017071818, 01, CARQ, -18,  87N, 1226E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 01, CARQ, -12,  89N, 1223E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 01, CARQ,  -6,  92N, 1219E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 01, CARQ,   0,  96N, 1216E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  12, 102N, 1209E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  24, 108N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  36, 115N, 1194E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  48, 122N, 1187E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  60, 130N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  72, 138N, 1170E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  84, 147N, 1161E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120,  96, 156N, 1153E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120, 108, 165N, 1146E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, C120, 120, 175N, 1142E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIM,  12, 107N, 1193E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIM,  24, 121N, 1164E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIM,  36, 135N, 1137E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIM,  48, 147N, 1115E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIM,  72, 162N, 1084E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIP,  12, 105N, 1210E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIP,  24, 116N, 1203E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIP,  36, 125N, 1197E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIP,  48, 134N, 1192E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, CLIP,  72, 149N, 1178E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, FBAM,  12, 104N, 1207E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, FBAM,  24, 114N, 1199E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, FBAM,  36, 125N, 1195E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, FBAM,  48, 136N, 1194E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, FBAM,  72, 158N, 1191E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, HPAC,  12, 105N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, HPAC,  24, 115N, 1183E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, HPAC,  36, 126N, 1166E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, HPAC,  48, 136N, 1151E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, HPAC,  72, 150N, 1129E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, MBAM,  12, 106N, 1209E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, MBAM,  24, 122N, 1207E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, MBAM,  36, 137N, 1208E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, MBAM,  48, 151N, 1209E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, MBAM,  72, 179N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, RECR,  12, 112N, 1197E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, RECR,  24, 129N, 1184E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, RECR,  36, 144N, 1170E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, RECR,  48, 160N, 1165E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, RECR,  72, 184N, 1161E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, SBAM,  12, 107N, 1210E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, SBAM,  24, 125N, 1209E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, SBAM,  36, 142N, 1210E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, SBAM,  48, 156N, 1210E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, SBAM,  72, 185N, 1199E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  12,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  24,   0N,    0E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  36,   0N,    0E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  48,   0N,    0E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  60,   0N,    0E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  72,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  84,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D,  96,   0N,    0E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 08, 2017071818, 03, ST5D, 108,   0N,    0E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
