EP, 13, 2007091906,   , BEST,   0, 161N, 1268W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  25,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 13, 2007091912,   , BEST,   0, 170N, 1275W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  30,  35,   0,   E,   0,    ,   0,   0,   THIRTEEN, M, 
EP, 13, 2007091918,   , BEST,   0, 174N, 1284W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  30,  40,   0,   E,   0,    ,   0,   0,   THIRTEEN, M, 
EP, 13, 2007092000,   , BEST,   0, 176N, 1291W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  30,  40,   0,   E,   0,    ,   0,   0,   THIRTEEN, M, 
EP, 13, 2007092006,   , BEST,   0, 177N, 1296W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  30,  40,   0,   E,   0,    ,   0,   0,   THIRTEEN, M, 
EP, 13, 2007092012,   , BEST,   0, 178N, 1300W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  25,  35,   0,   E,   0,    ,   0,   0,   THIRTEEN, S, 
EP, 13, 2007092018,   , BEST,   0, 178N, 1302W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  25,  35,   0,   E,   0,    ,   0,   0,   THIRTEEN, S, 
EP, 13, 2007092100,   , BEST,   0, 177N, 1303W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092106,   , BEST,   0, 175N, 1305W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092112,   , BEST,   0, 172N, 1307W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092118,   , BEST,   0, 168N, 1307W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092200,   , BEST,   0, 166N, 1301W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092206,   , BEST,   0, 168N, 1294W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092212,   , BEST,   0, 169N, 1287W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092218,   , BEST,   0, 169N, 1282W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092300,   , BEST,   0, 169N, 1279W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092306,   , BEST,   0, 169N, 1276W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092312,   , BEST,   0, 169N, 1274W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092318,   , BEST,   0, 170N, 1273W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092400,   , BEST,   0, 172N, 1276W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092406,   , BEST,   0, 173N, 1280W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092412,   , BEST,   0, 175N, 1286W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092418,   , BEST,   0, 179N, 1293W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 
EP, 13, 2007092500,   , BEST,   0, 180N, 1303W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 
