AL, 11, 2007092218, 01, CARQ, -24, 360N,  455W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2007092218, 01, CARQ, -18, 359N,  455W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2007092218, 01, CARQ, -12, 360N,  455W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 360,   0, 
AL, 11, 2007092218, 01, CARQ,  -6, 359N,  455W,  30,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2007092218, 01, CARQ,   0, 360N,  455W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1014,  150,  25,   0,   0,   L,   0,   X,   0,   0,     INVEST, D, 
AL, 11, 2007092218, 01, CARQ,   0, 360N,  455W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1014,  150,  25,   0,   0,   L,   0,   X,   0,   0,     INVEST, D, 
AL, 11, 2007092218, 01, CARQ,   0, 360N,  455W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1014,  150,  25,   0,   0,   L,   0,   X,   0,   0,     INVEST, D, 
AL, 11, 2007092218, 03,  ETA,   0, 356N,  458W,  23, 1009, XX,  34, NEQ,    0,  306,    0,    0, 
AL, 11, 2007092218, 03,  ETA,   0, 356N,  458W,  23, 1009, XX,  50, NEQ,    0,  306,    0,    0, 
AL, 11, 2007092218, 03,  ETA,   0, 356N,  458W,  23, 1009, XX,  64, NEQ,    0,  306,    0,    0, 
AL, 11, 2007092218, 03,  ETA,   6, 357N,  460W,  24, 1010, XX,  34, NEQ,    0,  313,    0,    0, 
AL, 11, 2007092218, 03,  ETA,   6, 357N,  460W,  24, 1010, XX,  50, NEQ,    0,  313,    0,    0, 
AL, 11, 2007092218, 03,  ETA,   6, 357N,  460W,  24, 1010, XX,  64, NEQ,    0,  313,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  12, 358N,  463W,  26, 1008, XX,  34, NEQ,    0,  328,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  12, 358N,  463W,  26, 1008, XX,  50, NEQ,    0,  328,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  12, 358N,  463W,  26, 1008, XX,  64, NEQ,    0,  328,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  18, 359N,  463W,  25, 1009, XX,  34, NEQ,    0,  336,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  18, 359N,  463W,  25, 1009, XX,  50, NEQ,    0,  336,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  18, 359N,  463W,  25, 1009, XX,  64, NEQ,    0,  336,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  24, 362N,  466W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  30, 365N,  466W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  36, 373N,  460W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  42, 391N,  448W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  48, 412N,  431W,  29, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  54, 435N,  410W,  34,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  60, 473N,  392W,  35,  991, XX,  34, NEQ,    0,  350,    0,    0, 
AL, 11, 2007092218, 03,  ETA,  66, 523N,  407W,  33,  985, XX,  34, NEQ,  650,  342,    0,  255, 
AL, 11, 2007092218, 03,  ETA,  72, 569N,  440W,  42,  980, XX,  34, NEQ,  347,  348,    0,  650, 
AL, 11, 2007092218, 03,  ETA,  72, 569N,  440W,  42,  980, XX,  50, NEQ,    0,    0,    0,  249, 
AL, 11, 2007092218, 03,  ETA,  78, 584N,  469W,  54,  977, XX,  34, NEQ,  350,    0,  342,  336, 
AL, 11, 2007092218, 03,  ETA,  78, 584N,  469W,  54,  977, XX,  50, NEQ,  216,    0,    0,  216, 
AL, 11, 2007092218, 03,  ETA,  84, 587N,  496W,  47,  977, XX,  34, NEQ,  645,    0,  292,    0, 
AL, 11, 2007092218, 03,  ETA,  84, 587N,  496W,  47,  977, XX,  50, NEQ,  215,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,   0, 363N,  454W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,   6, 367N,  454W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  12, 369N,  459W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  18, 371N,  460W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  24, 378N,  461W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  30, 388N,  459W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  36, 403N,  453W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  42, 413N,  438W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  48, 427N,  418W,  27,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  54, 444N,  398W,  31,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  60, 477N,  367W,  34,  994, XX,  34, NEQ,  349,    0,    0,    0, 
AL, 11, 2007092218, 03, AC00,  66, 519N,  343W,  37,  995, XX,  34, NEQ,  344,  265,    0,    0, 
AL, 11, 2007092218, 03, AEMN,   0, 364N,  454W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AEMN,   6, 364N,  456W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AEMN,  12, 367N,  460W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2007092218, 03, AEMN,  18, 370N,  461W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
