AL, 01, 2007050612,   , BEST,   0, 355N,  740W,  35, 1012, EX,  34, NEQ,    0,    0,    0,  120, 
AL, 01, 2007050618,   , BEST,   0, 350N,  730W,  40, 1009, EX,  34, NEQ,  120,    0,  120,  180, 
AL, 01, 2007050700,   , BEST,   0, 343N,  717W,  50, 1005, EX,  34, NEQ,  420,   60,  200,  300, 
AL, 01, 2007050700,   , BEST,   0, 343N,  717W,  50, 1005, EX,  50, NEQ,  300,   50,   50,  180, 
AL, 01, 2007050706,   , BEST,   0, 333N,  723W,  65,  998, EX,  34, NEQ,  420,   60,  200,  360, 
AL, 01, 2007050706,   , BEST,   0, 333N,  723W,  65,  998, EX,  50, NEQ,  300,   50,   50,  180, 
AL, 01, 2007050706,   , BEST,   0, 333N,  723W,  65,  998, EX,  64, NEQ,  180,    0,    0,    0, 
AL, 01, 2007050712,   , BEST,   0, 323N,  731W,  65,  998, EX,  34, NEQ,  420,   60,  200,  360, 
AL, 01, 2007050712,   , BEST,   0, 323N,  731W,  65,  998, EX,  50, NEQ,  300,    0,   90,  180, 
AL, 01, 2007050712,   , BEST,   0, 323N,  731W,  65,  998, EX,  64, NEQ,  180,    0,    0,    0, 
AL, 01, 2007050718,   , BEST,   0, 315N,  740W,  65,  998, EX,  34, NEQ,  480,   30,  240,  360, 
AL, 01, 2007050718,   , BEST,   0, 315N,  740W,  65,  998, EX,  50, NEQ,  300,    0,  120,  180, 
AL, 01, 2007050718,   , BEST,   0, 315N,  740W,  65,  998, EX,  64, NEQ,  120,    0,    0,    0, 
AL, 01, 2007050800,   , BEST,   0, 310N,  749W,  55, 1000, EX,  34, NEQ,  480,    0,  280,  300, 
AL, 01, 2007050800,   , BEST,   0, 310N,  749W,  55, 1000, EX,  50, NEQ,  320,    0,  175,  240, 
AL, 01, 2007050806,   , BEST,   0, 307N,  760W,  50, 1001, EX,  34, NEQ,  300,  180,  150,  240, 
AL, 01, 2007050806,   , BEST,   0, 307N,  760W,  50, 1001, EX,  50, NEQ,  150,    0,    0,  180, 
AL, 01, 2007050812,   , BEST,   0, 304N,  772W,  50, 1001, EX,  34, NEQ,  200,  180,  150,  240, 1009,  250, 115,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050812,   , BEST,   0, 304N,  772W,  50, 1001, EX,  50, NEQ,  120,    0,    0,  120, 1009,  250, 115,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050818,   , BEST,   0, 304N,  779W,  50, 1001, EX,  34, NEQ,  150,  120,  120,  150, 1010,  180, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050818,   , BEST,   0, 304N,  779W,  50, 1001, EX,  50, NEQ,  120,    0,    0,  120, 1010,  180, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050900,   , BEST,   0, 306N,  783W,  50, 1001, EX,  34, NEQ,  150,  120,  110,  140, 1010,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050900,   , BEST,   0, 306N,  783W,  50, 1001, EX,  50, NEQ,   75,    0,    0,   75, 1010,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050906,   , BEST,   0, 308N,  787W,  50, 1001, SS,  34, NEQ,  175,  120,  110,  120, 1010,  180,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050906,   , BEST,   0, 308N,  787W,  50, 1001, SS,  50, NEQ,   75,    0,    0,   75, 1010,  180,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 01, 2007050912,   , BEST,   0, 309N,  792W,  45, 1003, SS,  34, NEQ,  120,  100,   90,   60, 1010,  150,  60,   0,   0,   L,   0,    ,   0,   0,     ANDREA, D, 
AL, 01, 2007050918,   , BEST,   0, 309N,  796W,  40, 1003, SS,  34, NEQ,  100,  100,    0,    0, 1010,  140,  60,  50,   0,   L,   0,    ,   0,   0,     ANDREA, D, 
AL, 01, 2007051000,   , BEST,   0, 307N,  798W,  40, 1003, SS,  34, NEQ,   90,   90,    0,    0, 1010,  140,  60,  50,   0,   L,   0,    ,   0,   0,     ANDREA, D, 
AL, 01, 2007051006,   , BEST,   0, 305N,  799W,  35, 1003, SS,  34, NEQ,   90,   90,    0,    0, 1010,  150,  60,  45,   0,   L,   0,    ,   0,   0,     ANDREA, D, 
AL, 01, 2007051012,   , BEST,   0, 301N,  799W,  30, 1003, SD,   0,    ,    0,    0,    0,    0, 1010,  150,  50,  40,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051018,   , BEST,   0, 297N,  798W,  30, 1003, SD,   0,    ,    0,    0,    0,    0, 1012,  175,  50,  40,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051100,   , BEST,   0, 294N,  798W,  30, 1004, SD,   0,    ,    0,    0,    0,    0, 1010,  150,  50,  40,   0,   L,   0,    ,   0,   0,     ANDREA, S, 
AL, 01, 2007051106,   , BEST,   0, 291N,  798W,  30, 1004, LO,   0,    ,    0,    0,    0,    0, 
AL, 01, 2007051112,   , BEST,   0, 288N,  797W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1011,  140,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051118,   , BEST,   0, 285N,  795W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1011,  140,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051200,   , BEST,   0, 285N,  791W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 
AL, 01, 2007051206,   , BEST,   0, 288N,  788W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 
AL, 01, 2007051212,   , BEST,   0, 291N,  785W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051218,   , BEST,   0, 294N,  780W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1013,  150,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051300,   , BEST,   0, 297N,  772W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1013,  150,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051306,   , BEST,   0, 301N,  760W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 
AL, 01, 2007051312,   , BEST,   0, 308N,  742W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1013,  150,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051318,   , BEST,   0, 314N,  719W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  25,   0,   0,   L,   0,    ,   0,   0,     ANDREA, M, 
AL, 01, 2007051400,   , BEST,   0, 318N,  694W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 
