EP, 07, 2007072018, 01, CARQ, -24, 100N,  905W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072018, 01, CARQ, -18, 100N,  915W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072018, 01, CARQ, -12, 100N,  932W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,  14, 
EP, 07, 2007072018, 01, CARQ,  -6, 100N,  943W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072018, 01, CARQ,   0, 100N,  955W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 270,  13,     INVEST, D, 
EP, 07, 2007072018, 01, CARQ,   0, 100N,  955W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 270,  13,     INVEST, D, 
EP, 07, 2007072018, 01, CARQ,   0, 100N,  955W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 270,  13,     INVEST, D, 
EP, 07, 2007072018, 03, CLIP,  12, 102N,  980W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLIP,  24, 108N, 1001W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLIP,  36, 117N, 1022W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLIP,  48, 121N, 1053W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLIP,  60, 128N, 1080W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLIP,  72, 137N, 1101W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  12, 103N,  979W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  24, 108N, 1001W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  36, 115N, 1022W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  48, 123N, 1044W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  60, 130N, 1064W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  72, 135N, 1083W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  84, 144N, 1103W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5,  96, 149N, 1121W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5, 108, 155N, 1142W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, CLP5, 120, 160N, 1159W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  12,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  24,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  36,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  48,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  60,   0N,    0W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  72,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  84,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5,  96,   0N,    0W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5, 108,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHF5, 120,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  12,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  24,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  36,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  48,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  60,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, SHFR,  72,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,   0, 100N,  955E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  12, 100N,  978E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  24, 100N, 1001E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  36, 100N, 1024E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  48, 100N, 1047E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  60, 100N, 1070E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  72, 100N, 1093E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  84, 100N, 1116E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP,  96, 100N, 1139E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP, 108, 100N, 1162E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072018, 03, XTRP, 120, 100N, 1185E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 01, CARQ, -24, 100N,  915W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072100, 01, CARQ, -18, 100N,  932W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072100, 01, CARQ, -12, 100N,  943W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,  11, 
EP, 07, 2007072100, 01, CARQ,  -6, 100N,  955W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 07, 2007072100, 01, CARQ,   0, 105N,  963W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 280,  10,     INVEST, D, 
EP, 07, 2007072100, 01, CARQ,   0, 105N,  963W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 280,  10,     INVEST, D, 
EP, 07, 2007072100, 01, CARQ,   0, 105N,  963W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  25,   0,   0,   E,   0,   X, 280,  10,     INVEST, D, 
EP, 07, 2007072100, 03, CLIP,  12, 110N,  982W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLIP,  24, 117N,  999W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLIP,  36, 126N, 1018W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLIP,  48, 133N, 1041W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLIP,  60, 138N, 1061W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLIP,  72, 145N, 1073W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  12, 110N,  982W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  24, 117N, 1000W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  36, 124N, 1017W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  48, 132N, 1035W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  60, 139N, 1052W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  72, 144N, 1068W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  84, 152N, 1085W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5,  96, 157N, 1101W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5, 108, 163N, 1119W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, CLP5, 120, 168N, 1134W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,   0, 102N,  966W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,   6, 120N,  988W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  12, 122N,  998W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  18, 120N, 1006W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  24, 119N, 1008W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  30, 120N, 1006W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  36, 120N, 1008W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  42, 121N, 1012W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  48, 125N, 1005W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  54, 127N, 1001W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  60, 130N,  998W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  66, 132N,  985W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  72, 135N,  979W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  78, 137N,  971W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  84, 141N,  968W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  90, 143N,  970W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS,  96, 144N,  973W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 102, 147N,  977W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 108, 151N,  982W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 114, 158N,  992W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 120, 164N, 1003W,  13, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 126, 171N, 1009W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, NGPS, 132, 177N, 1018W,  14, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,  12,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,  24,   0N,    0W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,  36,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,  48,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 07, 2007072100, 03, SHF5,  60,   0N,    0W,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
