AL, 23, 2005100818, 01, CARQ, -24, 334N,  228W,  40,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 23, 2005100818, 01, CARQ, -18, 329N,  216W,  40,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 23, 2005100818, 01, CARQ, -12, 329N,  206W,  40,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  84,   5, 
AL, 23, 2005100818, 01, CARQ,  -6, 330N,  203W,  45,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 23, 2005100818, 01, CARQ,   0, 331N,  201W,  45, 1000, DB,  34, NEQ,   60,   60,   60,   60, 1008,  150,  20,   0,   0,   L,   0,   X,  80,   4,     INVEST, D, 
AL, 23, 2005100818, 01, CARQ,   0, 331N,  201W,  45, 1000, DB,  50, NEQ,    0,    0,    0,    0, 1008,  150,  20,   0,   0,   L,   0,   X,  80,   4,     INVEST, D, 
AL, 23, 2005100818, 01, CARQ,   0, 331N,  201W,  45, 1000, DB,  64, NEQ,    0,    0,    0,    0, 1008,  150,  20,   0,   0,   L,   0,   X,  80,   4,     INVEST, D, 
AL, 23, 2005100818, 03, A90E,   0, 331N,  201W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  12, 332N,  191W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  24, 341N,  174W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  36, 362N,  155W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  48, 385N,  113W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  60, 399N,   69W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  72, 397N,   40W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  84, 398N,   14W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E,  96, 420N,   25E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E, 108, 444N,   67E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A90E, 120, 450N,  111E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,   0, 331N,  201W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  12, 332N,  191W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  24, 341N,  174W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  36, 362N,  156W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  48, 385N,  114W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  60, 398N,   69W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  72, 397N,   40W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  84, 398N,   13W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E,  96, 420N,   26E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E, 108, 442N,   67E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, A98E, 120, 447N,  110E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,   0, 330N,  200W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,   6, 331N,  198W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  12, 335N,  196W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  18, 340N,  193W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  24, 348N,  186W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  30, 356N,  177W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  36, 363N,  166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  42, 377N,  153W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  48, 387N,  137W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  54, 393N,  120W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  60, 400N,  101W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AEMN,  66, 405N,   82W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,   0, 331N,  206W,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,   6, 334N,  205W,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  12, 338N,  206W,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  18, 343N,  201W,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  24, 352N,  193W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  30, 361N,  182W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  36, 370N,  170W,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  42, 384N,  156W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  48, 395N,  143W,  22, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  54, 396N,  117W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN01,  60, 411N,  109W,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN02,   0, 327N,  206W,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN02,   6, 327N,  206W,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN02,  12, 329N,  206W,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN02,  18, 333N,  204W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2005100818, 03, AN02,  24, 340N,  198W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
