AL, 21, 2005100312, 01, CARQ, -24, 230N,  695W,  30,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 21, 2005100312, 01, CARQ, -18, 230N,  705W,  30,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 21, 2005100312, 01, CARQ, -12, 230N,  715W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,   9, 
AL, 21, 2005100312, 01, CARQ,  -6, 230N,  725W,  30,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 21, 2005100312, 01, CARQ,   0, 230N,  735W,  30, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  105, 100,   0,   0,   L,   0,   X, 270,   9,     INVEST, D, 
AL, 21, 2005100312, 01, CARQ,   0, 230N,  735W,  30, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  105, 100,   0,   0,   L,   0,   X, 270,   9,     INVEST, D, 
AL, 21, 2005100312, 01, CARQ,   0, 230N,  735W,  30, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  105, 100,   0,   0,   L,   0,   X, 270,   9,     INVEST, D, 
AL, 21, 2005100312, 03, A90E,   0, 230N,  735W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  12, 231N,  754W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  24, 234N,  770W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  36, 244N,  785W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  48, 262N,  798W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  60, 275N,  809W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  72, 289N,  814W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  84, 304N,  814W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E,  96, 327N,  801W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E, 108, 363N,  764W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A90E, 120, 415N,  718W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,   0, 230N,  735W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  12, 231N,  754W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  24, 234N,  769W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  36, 244N,  784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  48, 262N,  796W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  60, 275N,  807W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  72, 291N,  812W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  84, 306N,  812W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E,  96, 329N,  799W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E, 108, 365N,  761W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A98E, 120, 419N,  714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,   0, 230N,  735W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  12, 231N,  754W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  24, 235N,  773W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  36, 247N,  792W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  48, 264N,  814W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  60, 274N,  838W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, A9UK,  72, 283N,  864W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  12, 228N,  748W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  24, 229N,  762W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  36, 236N,  776W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  48, 250N,  791W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  60, 267N,  806W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  72, 286N,  820W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  84, 303N,  828W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD,  96, 325N,  825W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD, 108, 359N,  798W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMD, 120, 402N,  761W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMM,  12, 231N,  753W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMM,  24, 234N,  771W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMM,  36, 242N,  787W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 21, 2005100312, 03, BAMM,  48, 255N,  803W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
