AL, 10, 2005081312,   , BEST,   0, 133N,  436W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 
AL, 10, 2005081318,   , BEST,   0, 138N,  447W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1013,  175,  30,  40,   0,   L,   0,    ,   0,   0,        TEN, D, 
AL, 10, 2005081400,   , BEST,   0, 138N,  457W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1013,  175,  30,  40,   0,   L,   0,    ,   0,   0,        TEN, D, 
AL, 10, 2005081406,   , BEST,   0, 134N,  460W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1013,  125,  40,  35,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081412,   , BEST,   0, 135N,  464W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1013,  125,  40,  35,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081418,   , BEST,   0, 139N,  467W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  125,  40,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081500,   , BEST,   0, 144N,  474W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081506,   , BEST,   0, 145N,  484W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081512,   , BEST,   0, 146N,  493W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081518,   , BEST,   0, 148N,  499W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081600,   , BEST,   0, 151N,  504W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081606,   , BEST,   0, 155N,  511W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081612,   , BEST,   0, 160N,  520W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,   90,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081618,   , BEST,   0, 161N,  532W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,   90,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081700,   , BEST,   0, 161N,  541W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,   90,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081706,   , BEST,   0, 161N,  549W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,   90,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081712,   , BEST,   0, 167N,  556W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081718,   , BEST,   0, 171N,  566W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081800,   , BEST,   0, 173N,  577W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081806,   , BEST,   0, 176N,  589W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
AL, 10, 2005081812,   , BEST,   0, 180N,  601W,  25, 1014, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  25,   0,   0,   L,   0,    ,   0,   0,        TEN, M, 
