AL, 22, 2005100712, 01, CARQ, -24, 227N,  518W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
AL, 22, 2005100712, 01, CARQ, -18, 227N,  530W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
AL, 22, 2005100712, 01, CARQ, -12, 227N,  542W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,  11, 
AL, 22, 2005100712, 01, CARQ,  -6, 227N,  554W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
AL, 22, 2005100712, 01, CARQ,   0, 227N,  566W,  25, 1012, LO,  34, NEQ,    0,    0,    0,    0, 1016,  180,  80,   0,   0,   L,   0,   X, 270,  11,     INVEST, M, 
AL, 22, 2005100712, 01, CARQ,   0, 227N,  566W,  25, 1012, LO,  50, NEQ,    0,    0,    0,    0, 1016,  180,  80,   0,   0,   L,   0,   X, 270,  11,     INVEST, M, 
AL, 22, 2005100712, 01, CARQ,   0, 227N,  566W,  25, 1012, LO,  64, NEQ,    0,    0,    0,    0, 1016,  180,  80,   0,   0,   L,   0,   X, 270,  11,     INVEST, M, 
AL, 22, 2005100712, 03,  CMC,   0, 230N,  572W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,   6, 241N,  581W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,  12, 250N,  589W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,  18, 260N,  595W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,  24, 270N,  605W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,  30, 279N,  615W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 22, 2005100712, 03,  CMC,  36, 289N,  628W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
