AL, 17, 2005091712,   , BEST,   0, 133N,  545W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1013,  150,  30,  40,   0,   L,   0,    ,   0,   0,     INVEST, D, 
AL, 17, 2005091718,   , BEST,   0, 135N,  549W,  35, 1007, TS,  34, NEQ,    0,   75,    0,    0, 1013,  150,  30,  40,   0,   L,   0,    ,   0,   0,  SEVENTEEN, D, 
AL, 17, 2005091800,   , BEST,   0, 139N,  551W,  40, 1003, TS,  34, NEQ,   15,   75,   20,   15, 1013,  150,  25,  45,   0,   L,   0,    ,   0,   0,  SEVENTEEN, D, 
AL, 17, 2005091806,   , BEST,   0, 144N,  553W,  45, 1000, TS,  34, NEQ,   20,   70,   20,   20, 1011,  150,  20,  50,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091812,   , BEST,   0, 149N,  555W,  50,  996, TS,  34, NEQ,   40,   60,   20,   30, 1011,  150,  20,  55,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091812,   , BEST,   0, 149N,  555W,  50,  996, TS,  50, NEQ,   20,   20,    0,    0, 1011,  150,  20,  55,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091818,   , BEST,   0, 156N,  557W,  55,  993, TS,  34, NEQ,   70,   60,   30,   50, 1011,  150,  20,  55,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091818,   , BEST,   0, 156N,  557W,  55,  993, TS,  50, NEQ,   20,   20,    0,   20, 1011,  150,  20,  55,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091900,   , BEST,   0, 162N,  558W,  65,  987, HU,  34, NEQ,   70,   60,   30,   50, 1010,  150,  15,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091900,   , BEST,   0, 162N,  558W,  65,  987, HU,  50, NEQ,   25,   25,   20,   25, 1010,  150,  15,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091900,   , BEST,   0, 162N,  558W,  65,  987, HU,  64, NEQ,   15,   15,    0,    0, 1010,  150,  15,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091906,   , BEST,   0, 167N,  559W,  65,  987, HU,  34, NEQ,   70,   60,   30,   30, 1010,  150,  10,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091906,   , BEST,   0, 167N,  559W,  65,  987, HU,  50, NEQ,   25,   25,   20,   20, 1010,  150,  10,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091906,   , BEST,   0, 167N,  559W,  65,  987, HU,  64, NEQ,   15,   15,    0,    0, 1010,  150,  10,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091912,   , BEST,   0, 172N,  562W,  65,  987, HU,  34, NEQ,   70,   70,   30,   30, 1010,  150,  10,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
AL, 17, 2005091912,   , BEST,   0, 172N,  562W,  65,  987, HU,  50, NEQ,   25,   25,   20,   20, 1010,  150,  10,  80,   0,   L,   0,    ,   0,   0,   PHILIPPE, D, 
